system:index,apex_date,aspect,detail,elevation,event_id,flood,land_cover,precip_14_day,precip_3_day,precip_7_day,precip_total,purpose,slope,soil_moisture,soil_type,.geo
1_2,2018-06-26,22.224022119518327,"Lu quet Lai Chau, Ha Giang",779,FL_TRN_2018_06,1,10,54.139998845756054,28.369999557733536,29.94999954290688,3.459999918937683,training,7.471766948699951,0.0,4,"{""type"":""Point"",""coordinates"":[109.14420339470118,11.76363119011248]}"
1_47,2018-06-26,142.72604266966331,"Lu quet Lai Chau, Ha Giang",-1,FL_TRN_2018_06,1,40,215.87999519519508,5.959999913349748,117.36999801546335,47.19999954290688,training,2.329829692840576,0.3959948420524597,1,"{""type"":""Point"",""coordinates"":[105.51887115459539,9.7881176225488]}"
1_58,2018-06-26,63.79485554699423,"Lu quet Lai Chau, Ha Giang",2,FL_TRN_2018_06,1,40,211.33999391645193,3.1699999403208494,103.26999733410776,68.10999814793468,training,1.0500630140304565,0.0,4,"{""type"":""Point"",""coordinates"":[104.92928499543763,10.151731857211526]}"
1_78,2018-06-26,44.28138652578414,"Lu quet Lai Chau, Ha Giang",267,FL_TRN_2018_06,1,10,253.04999278113246,46.84999853000045,73.77999762818217,40.19999918527901,training,19.31418228149414,0.35526272654533386,4,"{""type"":""Point"",""coordinates"":[106.6842989442017,22.154918174858636]}"
1_104,2018-06-26,6.116992460108194,"Lu quet Lai Chau, Ha Giang",681,FL_TRN_2018_06,1,30,218.09999454580247,68.4499977864325,157.2899955417961,213.19999582506716,training,13.723428726196289,0.5273313522338867,4,"{""type"":""Point"",""coordinates"":[104.38938340438462,21.075794202661577]}"
1_107,2018-06-26,90.0,"Lu quet Lai Chau, Ha Giang",2,FL_TRN_2018_06,1,40,269.93999495729804,9.179999724030495,110.24999775923789,110.47999746352434,training,0.47002923488616943,0.6207171082496643,1,"{""type"":""Point"",""coordinates"":[104.93001415540311,9.38720468686275]}"
1_117,2018-06-26,96.66557207171476,"Lu quet Lai Chau, Ha Giang",836,FL_TRN_2018_06,1,10,80.00999836996198,10.699999699369073,18.209999537095428,114.20999757014215,training,15.584939956665039,0.3374481499195099,4,"{""type"":""Point"",""coordinates"":[108.07889855527172,15.393573700021136]}"
1_124,2018-06-26,56.701417298694466,"Lu quet Lai Chau, Ha Giang",1,FL_TRN_2018_06,1,40,198.0799947939813,5.71999990940094,127.52999674156308,45.71999894082546,training,1.6889228820800781,0.3875046372413635,1,"{""type"":""Point"",""coordinates"":[105.51288142881047,9.848606039439318]}"
1_149,2018-06-26,171.7956865477263,"Lu quet Lai Chau, Ha Giang",933,FL_TRN_2018_06,1,10,180.21999728493392,68.31999856978655,153.19999761134386,287.11999344453216,training,23.03685188293457,0.5478301048278809,4,"{""type"":""Point"",""coordinates"":[103.63441682617146,20.98644877092006]}"
1_175,2018-06-26,270.0,"Lu quet Lai Chau, Ha Giang",10,FL_TRN_2018_06,1,60,122.55999686941504,6.9099997989833355,17.3799996227026,270.0499953068793,training,1.9864598512649536,0.5183915495872498,7,"{""type"":""Point"",""coordinates"":[107.16024972724664,21.02240821221646]}"
1_187,2018-06-26,52.0151518787957,"Lu quet Lai Chau, Ha Giang",797,FL_TRN_2018_06,1,10,517.9299866836518,189.74999546445906,200.57999518886209,60.37999797612429,training,16.136436462402344,0.5192679762840271,4,"{""type"":""Point"",""coordinates"":[106.36391027869419,22.65609776001437]}"
1_190,2018-06-26,45.44275831178617,"Lu quet Lai Chau, Ha Giang",-2,FL_TRN_2018_06,1,40,261.77999470569193,47.80999910272658,121.60999780520797,64.28999851644039,training,0.6609331369400024,0.4538170099258423,4,"{""type"":""Point"",""coordinates"":[106.6097426715732,10.04740842841382]}"
1_210,2018-06-26,56.120299292530966,"Lu quet Lai Chau, Ha Giang",162,FL_TRN_2018_06,1,10,54.139998845756054,28.369999557733536,29.94999954290688,3.459999918937683,training,19.21175765991211,0.0,4,"{""type"":""Point"",""coordinates"":[109.15468808995975,11.703896918216229]}"
1_224,2018-06-26,97.33060261594045,"Lu quet Lai Chau, Ha Giang",1154,FL_TRN_2018_06,1,10,50.15999839827418,1.5399999748915434,6.6999998185783625,60.69999879412353,training,14.237638473510742,0.4242105782032013,4,"{""type"":""Point"",""coordinates"":[107.93695956906798,15.237845419573086]}"
1_271,2018-06-26,303.0066122476457,"Lu quet Lai Chau, Ha Giang",15,FL_TRN_2018_06,1,40,85.04999892413616,27.050000194460154,27.340000186115503,10.45999976620078,training,1.702142596244812,0.2733336091041565,4,"{""type"":""Point"",""coordinates"":[109.11219012698056,13.003088697499257]}"
1_277,2018-06-26,27.44152949065483,"Lu quet Lai Chau, Ha Giang",58,FL_TRN_2018_06,1,10,54.93999873846769,4.190000012516975,9.819999884814024,249.89999271184206,training,6.245635509490967,0.3011872172355652,4,"{""type"":""Point"",""coordinates"":[107.70609647923223,15.658170652705559]}"
1_289,2018-06-26,199.60516339154952,"Lu quet Lai Chau, Ha Giang",3,FL_TRN_2018_06,1,40,177.479995328933,6.47999974898994,47.36999838426709,46.639998538419604,training,1.4765267372131348,0.487785667181015,4,"{""type"":""Point"",""coordinates"":[106.4584337830264,20.63508232360607]}"
1_337,2018-06-26,107.46120958867994,"Lu quet Lai Chau, Ha Giang",237,FL_TRN_2018_06,1,10,184.79999731108546,6.489999817684293,28.689999371767044,92.2299977876246,training,1.54513418674469,0.35150906443595886,4,"{""type"":""Point"",""coordinates"":[104.62870397352772,19.324196446659702]}"
