system:index,apex_date,aspect,detail,elevation,event_id,flood,land_cover,precip_14_day,precip_3_day,precip_7_day,precip_total,purpose,slope,soil_moisture,soil_type,.geo
2_285,2020-10-13,273.3112998711266,Lu lich su mien Trung (Dot 1),502,FL_TRN_2020_10,0,10,826.9629809018224,670.4699848555028,756.6299824658781,1281.7699685748667,training,15.655779838562012,0.4647383689880371,4,"{""type"":""Point"",""coordinates"":[106.2019453016315,17.321530915305015]}"
2_286,2020-10-13,270.0,Lu lich su mien Trung (Dot 1),146,FL_TRN_2020_10,0,10,273.26199317350984,56.20999807678163,220.48999452777207,325.1199920736253,training,0.4725053906440735,0.48786771297454834,4,"{""type"":""Point"",""coordinates"":[107.67856305758731,11.056456262034377]}"
2_288,2020-10-13,14.257605584628164,Lu lich su mien Trung (Dot 1),32,FL_TRN_2020_10,0,10,483.42399020306766,196.68999615684152,272.87999450974166,829.7999808266759,training,1.9132230281829834,0.0,4,"{""type"":""Point"",""coordinates"":[103.92835254806398,10.317307145312796]}"
2_289,2020-10-13,199.60516339154952,Lu lich su mien Trung (Dot 1),3,FL_TRN_2020_10,0,40,312.4319921322167,0.7999999895691872,51.70999903231859,321.4899947401136,training,1.4765267372131348,0.3003608286380768,4,"{""type"":""Point"",""coordinates"":[106.4584337830264,20.63508232360607]}"
2_290,2020-10-13,295.93935531914985,Lu lich su mien Trung (Dot 1),181,FL_TRN_2020_10,0,30,398.7929897066206,86.97999822720885,307.9399916008115,244.45999477803707,training,3.177292585372925,0.39928874373435974,6,"{""type"":""Point"",""coordinates"":[107.74583229405937,13.382584759179919]}"
2_291,2020-10-13,124.46221429984725,Lu lich su mien Trung (Dot 1),334,FL_TRN_2020_10,0,10,424.094987610355,175.7599945962429,341.2799906823784,218.18999457731843,training,18.94667625427246,0.0,6,"{""type"":""Point"",""coordinates"":[108.88167181492538,13.524221368567213]}"
2_293,2020-10-13,-0.0,Lu lich su mien Trung (Dot 1),110,FL_TRN_2020_10,0,10,317.7749931551516,92.57999793253839,213.1999949235469,314.9999955110252,training,0.46373534202575684,0.5392440557479858,4,"{""type"":""Point"",""coordinates"":[106.86189858013323,11.48332558367048]}"
2_294,2020-10-13,356.0815627561944,Lu lich su mien Trung (Dot 1),678,FL_TRN_2020_10,0,10,325.82999200187624,130.69999689795077,249.45999416150153,325.08999210223556,training,6.9383649826049805,0.36036381125450134,4,"{""type"":""Point"",""coordinates"":[108.06862980223949,13.273518795307371]}"
2_295,2020-10-13,134.40115058388238,Lu lich su mien Trung (Dot 1),861,FL_TRN_2020_10,0,30,257.65799430571496,95.96999754011631,182.97999570146203,236.07999442331493,training,0.6627691388130188,0.5311723351478577,4,"{""type"":""Point"",""coordinates"":[107.86510685628967,11.675291127672516]}"
2_296,2020-10-13,191.23626231929993,Lu lich su mien Trung (Dot 1),592,FL_TRN_2020_10,0,10,349.48799229972064,145.9499963428825,262.93999434262514,229.54999416135252,training,16.545324325561523,0.5573289394378662,1,"{""type"":""Point"",""coordinates"":[107.62172750004594,11.828165343715627]}"
2_297,2020-10-13,347.7744943638228,Lu lich su mien Trung (Dot 1),79,FL_TRN_2020_10,0,10,244.38799550011754,0.3999999985098839,69.57999853044748,220.6699970830232,training,2.3711776733398438,0.3895896375179291,4,"{""type"":""Point"",""coordinates"":[104.96474791034137,22.624506678785284]}"
2_298,2020-10-13,257.9984446287719,Lu lich su mien Trung (Dot 1),156,FL_TRN_2020_10,0,10,60.03199862875044,0.0,21.47999954968691,211.25999500975013,training,17.29636573791504,0.4474140703678131,6,"{""type"":""Point"",""coordinates"":[106.01229744066129,21.555886720575092]}"
2_301,2020-10-13,64.71781040217662,Lu lich su mien Trung (Dot 1),62,FL_TRN_2020_10,0,40,196.49699667096138,10.829999731853604,102.14999870583415,907.4499809965491,training,1.085729718208313,0.39261767268180847,4,"{""type"":""Point"",""coordinates"":[105.2276248054867,19.155138394307833]}"
2_302,2020-10-13,289.74086985145766,Lu lich su mien Trung (Dot 1),1202,FL_TRN_2020_10,0,10,69.11499884165823,0.9000000059604645,23.74999948963523,165.51999611593783,training,13.475656509399414,0.3739560842514038,6,"{""type"":""Point"",""coordinates"":[103.66894755575606,21.088033658204978]}"
2_303,2020-10-13,133.45487229596188,Lu lich su mien Trung (Dot 1),5,FL_TRN_2020_10,0,50,589.7779889274389,41.36999902129173,293.93999451212585,1522.6899626851082,training,3.3674237728118896,0.49249616265296936,4,"{""type"":""Point"",""coordinates"":[105.74153865785347,18.654136547250374]}"
2_304,2020-10-13,310.56444737348284,Lu lich su mien Trung (Dot 1),231,FL_TRN_2020_10,0,10,88.57899696007371,0.0,25.489999189972878,358.62999195978045,training,15.313337326049805,0.5196613669395447,4,"{""type"":""Point"",""coordinates"":[105.46654961340194,20.956765266614227]}"
2_307,2020-10-13,164.82076831978534,Lu lich su mien Trung (Dot 1),557,FL_TRN_2020_10,0,10,113.9689971357584,0.0,9.929999589920044,309.99999205954373,training,15.022347450256348,0.32930368185043335,4,"{""type"":""Point"",""coordinates"":[106.51585876495162,22.857916388119996]}"
2_308,2020-10-13,123.54526694802193,Lu lich su mien Trung (Dot 1),360,FL_TRN_2020_10,0,10,603.6309878639877,401.1699924916029,508.08999008871615,1443.5699705556035,training,13.189388275146484,0.5633898973464966,4,"{""type"":""Point"",""coordinates"":[106.10073891877497,17.618401580264482]}"
2_312,2020-10-13,244.819695716149,Lu lich su mien Trung (Dot 1),6,FL_TRN_2020_10,0,40,227.55399667657912,3.5399998892098665,75.47999844327569,746.459981052205,training,1.0898334980010986,0.35911300778388977,4,"{""type"":""Point"",""coordinates"":[105.7443271870599,19.89927287694013]}"
2_315,2020-10-13,212.55606481687448,Lu lich su mien Trung (Dot 1),134,FL_TRN_2020_10,0,10,142.8799971807748,0.0,37.429998964071274,265.00999149121344,training,17.08168601989746,0.3238500654697418,4,"{""type"":""Point"",""coordinates"":[106.62643998012493,21.56656451141984]}"
2_316,2020-10-13,276.98379124860605,Lu lich su mien Trung (Dot 1),753,FL_TRN_2020_10,0,10,244.8219952043146,84.88999810256064,181.11999662593007,280.3499941471964,training,7.583514213562012,0.5552125573158264,4,"{""type"":""Point"",""coordinates"":[107.86465229298489,11.484038261467722]}"
2_317,2020-10-13,-0.0,Lu lich su mien Trung (Dot 1),2,FL_TRN_2020_10,0,60,533.5309877358377,93.04999719373882,196.59999492578208,623.519987931475,training,0.9274099469184875,0.6717760562896729,4,"{""type"":""Point"",""coordinates"":[105.20093199096945,8.894657781465654]}"
2_318,2020-10-13,324.5378940199269,Lu lich su mien Trung (Dot 1),4,FL_TRN_2020_10,0,40,312.4319921322167,0.7999999895691872,51.70999903231859,321.4899947401136,training,1.7075819969177246,0.3003608286380768,7,"{""type"":""Point"",""coordinates"":[106.47770379816099,20.61914416207712]}"
2_319,2020-10-13,205.19483208053163,Lu lich su mien Trung (Dot 1),1252,FL_TRN_2020_10,0,30,696.3029851950705,323.97999160178006,654.5799859147519,556.1199868358672,training,11.132795333862305,0.5464918613433838,4,"{""type"":""Point"",""coordinates"":[108.00024376385355,14.942426227735293]}"
2_320,2020-10-13,-0.0,Lu lich su mien Trung (Dot 1),6,FL_TRN_2020_10,0,50,247.48399415798485,0.3099999986588955,171.01999538764358,223.75999550148845,training,1.8543341159820557,0.39562124013900757,7,"{""type"":""Point"",""coordinates"":[105.97930129300282,21.193067351666233]}"
2_321,2020-10-13,293.97583161067945,Lu lich su mien Trung (Dot 1),258,FL_TRN_2020_10,0,10,341.7519922349602,149.01999653875828,277.94999385997653,333.84999169036746,training,5.687459945678711,0.5505012273788452,4,"{""type"":""Point"",""coordinates"":[107.06346166725736,11.93268210497007]}"
2_322,2020-10-13,230.7738937241713,Lu lich su mien Trung (Dot 1),853,FL_TRN_2020_10,0,10,273.801993932575,90.3299981020391,192.80999585986137,259.13999302871525,training,3.66166090965271,0.49509820342063904,4,"{""type"":""Point"",""coordinates"":[107.96268808222948,11.590531806928151]}"
2_323,2020-10-13,5.959679006308704,Lu lich su mien Trung (Dot 1),6,FL_TRN_2020_10,0,10,1451.9159709755331,1162.0299775376916,1376.2299721576273,1788.9299618732184,training,4.652403354644775,0.5499672293663025,7,"{""type"":""Point"",""coordinates"":[107.2651909711469,16.680240002110803]}"
2_324,2020-10-13,46.93693768204497,Lu lich su mien Trung (Dot 1),6,FL_TRN_2020_10,0,40,279.5839917641133,2.7200000435113907,35.17999901622534,265.959993628785,training,0.6791473031044006,0.36049675941467285,7,"{""type"":""Point"",""coordinates"":[106.5408634895965,20.840628302416658]}"
2_325,2020-10-13,316.917574789795,Lu lich su mien Trung (Dot 1),652,FL_TRN_2020_10,0,10,358.16599063389003,144.44999661110342,253.67999373190105,424.91998994909227,training,19.525514602661133,0.5409817695617676,6,"{""type"":""Point"",""coordinates"":[107.54613148489248,14.294872970603386]}"
2_326,2020-10-13,169.1542333634953,Lu lich su mien Trung (Dot 1),16,FL_TRN_2020_10,0,10,397.68299362435937,48.799999168142676,159.7999966610223,1282.4999682493508,training,5.179821014404297,0.5520749688148499,7,"{""type"":""Point"",""coordinates"":[105.71600499353463,18.37609281848759]}"
2_327,2020-10-13,72.83654450494937,Lu lich su mien Trung (Dot 1),361,FL_TRN_2020_10,0,10,82.01199816539884,0.0,30.619999513030052,303.8399915192276,training,7.808753967285156,0.33962321281433105,4,"{""type"":""Point"",""coordinates"":[106.5013512098806,22.095815496791545]}"
2_328,2020-10-13,336.4108581661108,Lu lich su mien Trung (Dot 1),186,FL_TRN_2020_10,0,30,247.10899461619556,72.04999837093055,197.51999578252435,416.1199910491705,training,3.537707805633545,0.23922967910766602,6,"{""type"":""Point"",""coordinates"":[108.29643375907513,11.047870318575471]}"
2_329,2020-10-13,-0.0,Lu lich su mien Trung (Dot 1),1,FL_TRN_2020_10,0,50,544.6499860771,167.4999966789037,333.81999145820737,552.2399891875684,training,0.46373534202575684,0.5022897720336914,1,"{""type"":""Point"",""coordinates"":[105.40744888303142,10.445096891314341]}"
2_334,2020-10-13,14.300125777257303,Lu lich su mien Trung (Dot 1),36,FL_TRN_2020_10,0,10,308.94299321062863,111.29999730922282,249.0999942664057,287.07999514602125,training,1.9135841131210327,0.5369764566421509,6,"{""type"":""Point"",""coordinates"":[106.53866019407975,11.251636816551159]}"
2_336,2020-10-13,78.35153092029095,Lu lich su mien Trung (Dot 1),309,FL_TRN_2020_10,0,40,92.72999722696841,0.0,40.25999875366688,278.9899937696755,training,4.583860397338867,0.3410433232784271,4,"{""type"":""Point"",""coordinates"":[106.45489700413259,21.923602050646604]}"
2_337,2020-10-13,107.46120958867994,Lu lich su mien Trung (Dot 1),237,FL_TRN_2020_10,0,10,83.1779981162399,0.46999999321997166,12.459999572485685,521.789991658181,training,1.54513418674469,0.532074511051178,4,"{""type"":""Point"",""coordinates"":[104.62870397352772,19.324196446659702]}"
2_338,2020-10-13,316.1062006219826,Lu lich su mien Trung (Dot 1),319,FL_TRN_2020_10,0,10,825.744986101985,482.80999263748527,751.5999875813723,494.3999866768718,training,18.041488647460938,0.4843202233314514,4,"{""type"":""Point"",""coordinates"":[108.92328885106555,14.602235064077089]}"
2_340,2020-10-13,-0.0,Lu lich su mien Trung (Dot 1),8,FL_TRN_2020_10,0,10,520.8099877592176,143.88999597541988,319.8099915832281,556.4699883181602,training,1.8543341159820557,0.6643751263618469,4,"{""type"":""Point"",""coordinates"":[105.79387067032725,10.629586343609464]}"
2_342,2020-10-13,197.61321654115014,Lu lich su mien Trung (Dot 1),960,FL_TRN_2020_10,0,10,482.97098671644926,227.80999459698796,415.0999884419143,380.5399914328009,training,18.324214935302734,0.5746981501579285,4,"{""type"":""Point"",""coordinates"":[108.27800766222364,14.25869816145294]}"
2_343,2020-10-13,242.23113354670537,Lu lich su mien Trung (Dot 1),1683,FL_TRN_2020_10,0,10,351.06099114753306,87.57999772205949,266.03999350219965,241.25999495387077,training,6.933496475219727,0.6023801565170288,4,"{""type"":""Point"",""coordinates"":[108.39062728770728,12.075634873932737]}"
2_345,2020-10-13,-0.0,Lu lich su mien Trung (Dot 1),0,FL_TRN_2020_10,0,80,417.34398879110813,113.60999750345945,300.51999105513096,491.4799872338772,training,0.0,0.4266996681690216,6,"{""type"":""Point"",""coordinates"":[107.32191348360938,10.446116017768658]}"
2_346,2020-10-13,222.7907434093962,Lu lich su mien Trung (Dot 1),122,FL_TRN_2020_10,0,10,206.6209949646145,0.0,98.61999729275703,150.49999573267996,training,13.040863990783691,0.5427641272544861,4,"{""type"":""Point"",""coordinates"":[105.39452950238288,22.19102657794333]}"
2_347,2020-10-13,180.0,Lu lich su mien Trung (Dot 1),153,FL_TRN_2020_10,0,10,346.1479917541146,128.40999675914645,255.26999418623745,320.6799917053431,training,7.3788604736328125,0.5431140065193176,6,"{""type"":""Point"",""coordinates"":[107.0179013411315,11.617881965856462]}"
2_348,2020-10-13,330.6612816018089,Lu lich su mien Trung (Dot 1),20,FL_TRN_2020_10,0,60,1393.8859648741782,1063.3899725023657,1319.0699668005109,2088.3399546667933,training,6.88241720199585,0.0,7,"{""type"":""Point"",""coordinates"":[107.47965909522144,16.662214468005185]}"
2_349,2020-10-13,90.0,Lu lich su mien Trung (Dot 1),11,FL_TRN_2020_10,0,50,104.62799747101963,0.0,37.28999923169613,303.7899932451546,training,1.4922676086425781,0.33694326877593994,7,"{""type"":""Point"",""coordinates"":[106.09476890426909,21.237585785565926]}"
2_353,2020-10-13,26.927217441182716,Lu lich su mien Trung (Dot 1),6,FL_TRN_2020_10,0,40,622.3529868815094,210.37999514862895,344.19999217242,667.8799849189818,training,1.0401606559753418,0.5443844199180603,4,"{""type"":""Point"",""coordinates"":[105.13606775264797,10.135814272442884]}"
2_354,2020-10-13,126.20388331564129,Lu lich su mien Trung (Dot 1),381,FL_TRN_2020_10,0,10,504.33098746836185,121.91999757476151,370.4099922645837,204.86999397166073,training,7.030673027038574,0.44640031456947327,4,"{""type"":""Point"",""coordinates"":[107.80836571501803,12.580284798676766]}"
2_355,2020-10-13,90.0,Lu lich su mien Trung (Dot 1),25,FL_TRN_2020_10,0,50,394.90999000519514,114.00999726355076,284.00999250262976,329.2799923848361,training,0.9447751045227051,0.5121053457260132,6,"{""type"":""Point"",""coordinates"":[106.73857424004949,11.003085949794563]}"
2_356,2020-10-13,-0.0,Lu lich su mien Trung (Dot 1),2,FL_TRN_2020_10,0,30,387.52099064923823,108.09999733418226,245.55999428778887,411.2999901715666,training,0.0,0.5411118268966675,4,"{""type"":""Point"",""coordinates"":[106.24135950944921,10.949275335565767]}"
2_357,2020-10-13,189.7661421460308,Lu lich su mien Trung (Dot 1),1110,FL_TRN_2020_10,0,10,496.3489897083491,275.66999307461083,454.9899906665087,408.47998924925923,training,2.821106433868408,0.5969813466072083,4,"{""type"":""Point"",""coordinates"":[108.40253490521935,14.463273431785733]}"
2_358,2020-10-13,333.94422581868497,Lu lich su mien Trung (Dot 1),1041,FL_TRN_2020_10,0,10,200.44099480472505,0.0,29.50999914109707,193.44999495334923,training,19.81825828552246,0.3611590564250946,4,"{""type"":""Point"",""coordinates"":[104.87061498648377,23.021325549946894]}"
