system:index,apex_date,aspect,detail,elevation,event_id,flood,land_cover,precip_14_day,precip_3_day,precip_7_day,precip_total,purpose,slope,soil_moisture,soil_type,.geo
1_40,2017-08-03,328.03425101281687,"Lu quet Son La, Yen Bai",938,FL_TRN_2017_08,1,10,207.8099947012961,76.33999844826758,77.3799984101206,325.595993405208,training,19.927696228027344,0.4392077326774597,4,"{""type"":""Point"",""coordinates"":[103.31465141644898,21.914757995904193]}"
1_50,2017-08-03,267.3552425062666,"Lu quet Son La, Yen Bai",942,FL_TRN_2017_08,1,40,348.0499924365431,32.57999926805496,68.15999793447554,224.29499573260546,training,9.948896408081055,0.42263299226760864,4,"{""type"":""Point"",""coordinates"":[103.73998809924463,22.504825085560096]}"
1_73,2017-08-03,254.19942274953263,"Lu quet Son La, Yen Bai",432,FL_TRN_2017_08,1,10,195.78999579884112,37.09999890625477,47.21999862231314,207.70899587869644,training,18.106590270996094,0.35743704438209534,4,"{""type"":""Point"",""coordinates"":[104.42065913898273,22.161503595333695]}"
1_74,2017-08-03,208.47576033564815,"Lu quet Son La, Yen Bai",132,FL_TRN_2017_08,1,40,198.3999965209514,48.849999533966184,77.38999908603728,139.49899655021727,training,2.1093332767486572,0.4372599720954895,4,"{""type"":""Point"",""coordinates"":[105.12440388656512,22.807017378507798]}"
1_78,2017-08-03,44.28138652578414,"Lu quet Son La, Yen Bai",267,FL_TRN_2017_08,1,10,190.08999599330127,63.329999417066574,65.79999934136868,103.88199712894857,training,19.31418228149414,0.38688138127326965,4,"{""type"":""Point"",""coordinates"":[106.6842989442017,22.154918174858636]}"
1_109,2017-08-03,8.252222414285141,"Lu quet Son La, Yen Bai",2,FL_TRN_2017_08,1,40,303.28999237529933,8.899999825283885,144.8699960000813,99.83499786816537,training,3.2766051292419434,0.44933387637138367,4,"{""type"":""Point"",""coordinates"":[105.2679860329853,9.936616313509168]}"
1_157,2017-08-03,34.11047402923285,"Lu quet Son La, Yen Bai",2,FL_TRN_2017_08,1,40,235.30999366007745,9.789999809116125,159.1499951016158,124.10599651932716,training,1.6798412799835205,0.4757808744907379,4,"{""type"":""Point"",""coordinates"":[105.32084276820423,10.174825042131191]}"
1_160,2017-08-03,270.0,"Lu quet Son La, Yen Bai",1,FL_TRN_2017_08,1,40,206.08999495208263,11.329999873414636,100.52999824471772,118.31899805925786,training,1.4133021831512451,0.5067919492721558,4,"{""type"":""Point"",""coordinates"":[106.0615846858743,10.202569945008603]}"
1_180,2017-08-03,100.99132967898444,"Lu quet Son La, Yen Bai",708,FL_TRN_2017_08,1,10,146.06999635882676,10.039999751374125,77.68999793753028,11.618999749422073,training,18.75823974609375,0.367748498916626,6,"{""type"":""Point"",""coordinates"":[108.37495879155232,13.804395046198618]}"
1_181,2017-08-03,256.1712313380233,"Lu quet Son La, Yen Bai",2,FL_TRN_2017_08,1,40,150.2699961271137,4.839999798685312,79.09999801032245,103.96099819242954,training,1.9394457340240479,0.4943651258945465,4,"{""type"":""Point"",""coordinates"":[105.97922331758575,10.060744737996298]}"
1_187,2017-08-03,52.0151518787957,"Lu quet Son La, Yen Bai",797,FL_TRN_2017_08,1,10,281.7599937953055,190.87999574653804,196.5899956356734,136.2789967339486,training,16.136436462402344,0.3444902300834656,4,"{""type"":""Point"",""coordinates"":[106.36391027869419,22.65609776001437]}"
1_215,2017-08-03,302.78045150708977,"Lu quet Son La, Yen Bai",780,FL_TRN_2017_08,1,10,334.85999272949994,2.919999921694398,227.02999565191567,17.791999699547887,training,35.09258270263672,0.398552805185318,4,"{""type"":""Point"",""coordinates"":[107.09452245914524,16.441528069413874]}"
1_228,2017-08-03,116.18719025424869,"Lu quet Son La, Yen Bai",2,FL_TRN_2017_08,1,40,342.5799924042076,34.36999927647412,237.27999520860612,101.70099765062332,training,1.050731897354126,0.5046229958534241,4,"{""type"":""Point"",""coordinates"":[105.47797354764026,10.401413857105466]}"
1_229,2017-08-03,257.93937873988546,"Lu quet Son La, Yen Bai",342,FL_TRN_2017_08,1,10,198.1799965966493,37.47999921441078,48.66999888420105,165.08399647288024,training,19.220075607299805,0.4934157431125641,4,"{""type"":""Point"",""coordinates"":[104.65784503797396,22.19977927273428]}"
1_251,2017-08-03,107.60302795056917,"Lu quet Son La, Yen Bai",270,FL_TRN_2017_08,1,10,285.0099926684052,202.85999412089586,209.67999403737485,171.88599608838558,training,17.8051700592041,0.4284125566482544,4,"{""type"":""Point"",""coordinates"":[106.06634152236688,22.27264506144212]}"
1_297,2017-08-03,347.7744943638228,"Lu quet Son La, Yen Bai",79,FL_TRN_2017_08,1,10,441.9899899158627,137.08999560959637,183.7099952287972,157.0849957317114,training,2.3711776733398438,0.43434688448905945,4,"{""type"":""Point"",""coordinates"":[104.96474791034137,22.624506678785284]}"
1_350,2017-08-03,314.491708776058,"Lu quet Son La, Yen Bai",3,FL_TRN_2017_08,1,40,234.82999530248344,7.519999865442514,153.24999726749957,42.41799944266677,training,0.6617021560668945,0.362531840801239,1,"{""type"":""Point"",""coordinates"":[105.79709493991477,10.76134700649055]}"
1_358,2017-08-03,333.94422581868497,"Lu quet Son La, Yen Bai",1041,FL_TRN_2017_08,1,10,252.3799941074103,53.48999861255288,64.859998293221,97.99699751846492,training,19.81825828552246,0.304796040058136,4,"{""type"":""Point"",""coordinates"":[104.87061498648377,23.021325549946894]}"
1_377,2017-08-03,92.85461201721074,"Lu quet Son La, Yen Bai",660,FL_TRN_2017_08,1,10,85.4999979622662,1.9599999394267797,54.8199982624501,45.823999106884,training,18.006446838378906,0.4033046066761017,6,"{""type"":""Point"",""coordinates"":[108.63288383950898,13.50737425556304]}"
1_390,2017-08-03,154.6655294492845,"Lu quet Son La, Yen Bai",491,FL_TRN_2017_08,1,10,145.68999734520912,54.56999887526035,63.19999869354069,226.58999354578555,training,16.934175491333008,0.5333702564239502,4,"{""type"":""Point"",""coordinates"":[106.92630546296411,21.272413142303158]}"
1_504,2017-08-03,64.04905299115826,"Lu quet Son La, Yen Bai",557,FL_TRN_2017_08,1,10,190.94999466463923,2.0999999418854713,56.30999838747084,87.24199785850942,training,9.451032638549805,0.34984302520751953,4,"{""type"":""Point"",""coordinates"":[108.14697159097113,13.257792555231061]}"
1_552,2017-08-03,148.36424519808858,"Lu quet Son La, Yen Bai",132,FL_TRN_2017_08,1,40,72.32999768294394,1.8199999760836363,46.959998639300466,23.316999340429902,training,2.721381187438965,0.20562785863876343,6,"{""type"":""Point"",""coordinates"":[108.93008329831764,13.113287709994317]}"
1_577,2017-08-03,180.0,"Lu quet Son La, Yen Bai",594,FL_TRN_2017_08,1,10,185.38999557867646,94.55999803543091,102.15999789722264,259.23299296945333,training,13.648222923278809,0.3999372720718384,4,"{""type"":""Point"",""coordinates"":[105.9086914905612,22.54886407282097]}"
1_652,2017-08-03,180.0,"Lu quet Son La, Yen Bai",6,FL_TRN_2017_08,1,40,302.249992730096,31.91999918408692,206.15999480709434,122.49999711848795,training,2.317462682723999,0.4840377867221832,4,"{""type"":""Point"",""coordinates"":[105.41145400388702,10.363930465384904]}"
1_694,2017-08-03,76.2247460132235,"Lu quet Son La, Yen Bai",16,FL_TRN_2017_08,1,40,202.42999586835504,0.6499999761581421,101.38999785855412,51.59199897386134,training,1.9468278884887695,0.3791819214820862,7,"{""type"":""Point"",""coordinates"":[106.27472380627131,11.286184718233955]}"
1_704,2017-08-03,92.73736530171554,"Lu quet Son La, Yen Bai",293,FL_TRN_2017_08,1,10,171.30999610573053,33.16999909281731,33.70999909192324,240.32399597205222,training,18.724349975585938,0.5346921682357788,4,"{""type"":""Point"",""coordinates"":[107.10036160159859,21.19762411779361]}"
1_770,2017-08-03,-0.0,"Lu quet Son La, Yen Bai",577,FL_TRN_2017_08,1,30,311.0299913454801,9.689999798312783,147.37999584153295,45.61299870721996,training,13.209492683410645,0.48262184858322144,4,"{""type"":""Point"",""coordinates"":[107.86480082191153,14.542251261492604]}"
1_800,2017-08-03,306.42177260939206,"Lu quet Son La, Yen Bai",3,FL_TRN_2017_08,1,10,232.1099953763187,14.799999857321382,138.68999779596925,99.93999792262912,training,2.3419296741485596,0.41718828678131104,4,"{""type"":""Point"",""coordinates"":[105.98831927599078,10.327573697456527]}"
1_858,2017-08-03,116.2128276959571,"Lu quet Son La, Yen Bai",0,FL_TRN_2017_08,1,40,166.90999642759562,4.909999934956431,87.50999844446778,68.6319988463074,training,1.0497770309448242,0.4650687575340271,4,"{""type"":""Point"",""coordinates"":[106.16898511516312,10.042761377663576]}"
1_862,2017-08-03,56.782577632802834,"Lu quet Son La, Yen Bai",1,FL_TRN_2017_08,1,40,272.01999310590327,17.949999699369073,153.8699959088117,48.80599853210151,training,3.3821961879730225,0.5321078300476074,4,"{""type"":""Point"",""coordinates"":[105.15419145223217,10.819373593495051]}"
1_920,2017-08-03,50.869742350484856,"Lu quet Son La, Yen Bai",469,FL_TRN_2017_08,1,10,340.04999199323356,126.4999962747097,136.029995912686,164.25399618782103,training,10.17926025390625,0.4783934950828552,4,"{""type"":""Point"",""coordinates"":[107.10936372410967,21.599917687283003]}"
1_981,2017-08-03,194.26358569959473,"Lu quet Son La, Yen Bai",3,FL_TRN_2017_08,1,40,275.3699948377907,12.999999612569809,184.81999640725553,70.60399815253913,training,1.913273811340332,0.3835931122303009,1,"{""type"":""Point"",""coordinates"":[105.75123075387701,10.454599968042116]}"
1_982,2017-08-03,-0.0,"Lu quet Son La, Yen Bai",2,FL_TRN_2017_08,1,40,252.54999537020922,0.7399999685585499,213.18999636732042,12.094999697059393,training,0.0,0.3880690336227417,4,"{""type"":""Point"",""coordinates"":[106.71038752651617,17.288808197065297]}"
1_1062,2017-08-03,103.75447465576167,"Lu quet Son La, Yen Bai",775,FL_TRN_2017_08,1,10,116.18999674730003,0.4999999850988388,61.72999806702137,11.489999806508422,training,18.79960060119629,0.38942646980285645,4,"{""type"":""Point"",""coordinates"":[108.61504343638352,11.727250430005022]}"
1_1177,2017-08-03,287.24984549479444,"Lu quet Son La, Yen Bai",12,FL_TRN_2017_08,1,40,270.7699946016073,46.699999153614044,129.16999792307615,103.55399725027382,training,3.1246185302734375,0.4650188386440277,7,"{""type"":""Point"",""coordinates"":[106.26946839341728,21.327150789910963]}"
1_1202,2017-08-03,283.2864740873127,"Lu quet Son La, Yen Bai",838,FL_TRN_2017_08,1,10,318.9199939928949,58.05999808758497,61.20999798551202,109.51899738796055,training,21.176469802856445,0.35013484954833984,4,"{""type"":""Point"",""coordinates"":[104.58993183730377,22.616937570104444]}"
1_1243,2017-08-03,45.90412995280781,"Lu quet Son La, Yen Bai",784,FL_TRN_2017_08,1,10,175.35999596118927,4.979999851435423,52.16999898478389,4.211999922990799,training,5.976139545440674,0.4336172640323639,4,"{""type"":""Point"",""coordinates"":[108.5792523760529,14.320585990866828]}"
1_1292,2017-08-03,153.08801221439617,"Lu quet Son La, Yen Bai",1,FL_TRN_2017_08,1,40,262.6299945600331,6.759999955072999,142.21999718807638,94.9859974719584,training,1.0400203466415405,0.46344491839408875,1,"{""type"":""Point"",""coordinates"":[105.33892329111868,9.92186069317549]}"
1_1310,2017-08-03,134.58731486902352,"Lu quet Son La, Yen Bai",1,FL_TRN_2017_08,1,40,375.2399911917746,35.91999966464937,216.21999521926045,71.14299820922315,training,0.6605811715126038,0.4812711179256439,1,"{""type"":""Point"",""coordinates"":[105.1380730707932,9.70253079192741]}"
1_1353,2017-08-03,293.3278146956487,"Lu quet Son La, Yen Bai",84,FL_TRN_2017_08,1,10,182.86999521777034,47.48999870195985,62.67999826744199,184.3409961760044,training,22.234304428100586,0.5104421377182007,4,"{""type"":""Point"",""coordinates"":[104.79041648446524,22.001469032086803]}"
1_1356,2017-08-03,212.46145051307872,"Lu quet Son La, Yen Bai",124,FL_TRN_2017_08,1,10,219.54999452643096,37.7099985871464,39.30999856442213,131.80999644845724,training,18.063867568969727,0.4847310483455658,4,"{""type"":""Point"",""coordinates"":[104.68215861805841,22.374653470020625]}"
1_1382,2017-08-03,154.9419100130525,"Lu quet Son La, Yen Bai",301,FL_TRN_2017_08,1,10,296.16999272815883,203.28999435901642,211.15999427251518,154.23099540546536,training,18.29332733154297,0.4102216958999634,7,"{""type"":""Point"",""coordinates"":[106.25225749316121,22.345943050438304]}"
