system:index,apex_date,aspect,detail,elevation,event_id,flood,is_agriculture,is_flood_prone,is_permanent_water,is_urban,land_cover,precip_14_day,precip_3_day,precip_7_day,precip_total,purpose,slope,soil_moisture,soil_type,.geo
1_214,2018-08-15,313.22331356619804,Lu DBSCL 2018,94,FL_TRN_2018_08,1,0,0,0,0,30,300.78599373437464,22.139999594539404,100.2999976631254,356.61999128200114,training,1.354058317972828,0.46659377217292786,7,"{""type"":""Point"",""coordinates"":[105.22956702973015,19.977628957217334]}"
1_228,2018-08-15,206.9467010498047,Lu DBSCL 2018,3,FL_TRN_2018_08,1,1,1,0,0,40,207.71999500878155,120.49999725818634,164.13999590836465,417.63999230600893,training,2.0799951553344727,0.5129321813583374,4,"{""type"":""Point"",""coordinates"":[105.47797354764026,10.401413857105466]}"
1_256,2018-08-15,115.16179405876342,Lu DBSCL 2018,53,FL_TRN_2018_08,1,0,0,0,0,10,292.44699316099286,13.379999542608857,56.639998227357864,420.91999099962413,training,8.659181232332601,0.36959511041641235,4,"{""type"":""Point"",""coordinates"":[105.38473153012389,20.032074423200143]}"
1_260,2018-08-15,299.5311513440308,Lu DBSCL 2018,297,FL_TRN_2018_08,1,0,0,0,0,10,315.1329934578389,64.49999922513962,168.49999703466892,70.12999801151454,training,19.86292695175016,0.2707539200782776,4,"{""type"":""Point"",""coordinates"":[108.8404167382633,11.907406825496984]}"
1_282,2018-08-15,314.7601013183594,Lu DBSCL 2018,553,FL_TRN_2018_08,1,0,0,0,0,10,261.74399459175766,19.94999970495701,129.9799970537424,347.4499898497015,training,21.3465576171875,0.5449888706207275,4,"{""type"":""Point"",""coordinates"":[103.83814426650822,21.040819737877587]}"
1_330,2018-08-15,97.03556534283707,Lu DBSCL 2018,80,FL_TRN_2018_08,1,0,0,0,0,10,475.2669894825667,56.43999905139208,298.80999427847564,247.28999271057546,training,14.805901001487566,0.5513828992843628,4,"{""type"":""Point"",""coordinates"":[104.90778121583435,22.23952463351763]}"
1_343,2018-08-15,234.22577220547277,Lu DBSCL 2018,1657,FL_TRN_2018_08,1,0,0,0,0,10,227.05299502424896,22.999999444931746,165.59999577142298,150.41999580152333,training,21.189792270411235,0.5478054285049438,4,"{""type"":""Point"",""coordinates"":[108.39062728129406,12.075634870849903]}"
1_350,2018-08-15,296.1605777790091,Lu DBSCL 2018,4,FL_TRN_2018_08,1,1,1,0,0,40,257.4779930282384,128.68999689258635,202.89999458007514,303.089993968606,training,2.1027419047743994,0.44093048572540283,1,"{""type"":""Point"",""coordinates"":[105.79709493991477,10.76134700649055]}"
1_406,2018-08-15,322.5557737921135,Lu DBSCL 2018,1057,FL_TRN_2018_08,1,0,0,0,0,10,298.71599452383816,30.369999093934894,171.46999531798065,84.14999797567725,training,13.748366308563773,0.4172254800796509,4,"{""type"":""Point"",""coordinates"":[108.40488571448269,11.652143121673344]}"
1_417,2018-08-15,263.8476627609333,Lu DBSCL 2018,959,FL_TRN_2018_08,1,0,0,0,0,10,294.7849939260632,101.90999728441238,258.38999466970563,173.6299971845001,training,16.80897189159537,0.34409210085868835,6,"{""type"":""Point"",""coordinates"":[108.46559049120164,14.037328476692688]}"
1_515,2018-08-15,194.26443481445312,Lu DBSCL 2018,1,FL_TRN_2018_08,1,0,0,1,0,80,396.31399062275887,173.19999641925097,343.0099915750325,217.41999453864992,training,3.8223044872283936,0.40170836448669434,4,"{""type"":""Point"",""coordinates"":[106.7875812812749,10.473730458012756]}"
1_572,2018-08-15,90.0,Lu DBSCL 2018,4,FL_TRN_2018_08,1,1,1,0,0,40,438.800989754498,165.3899960052222,268.30999343656003,286.8799935746938,training,4.699575217374754,0.4623580574989319,4,"{""type"":""Point"",""coordinates"":[105.21101596586489,10.079334841906444]}"
1_601,2018-08-15,270.0,Lu DBSCL 2018,-1,FL_TRN_2018_08,1,1,1,0,0,40,239.3149949721992,81.48999911546707,196.47999620065093,211.84999430179596,training,3.7616755944422464,0.4704706370830536,4,"{""type"":""Point"",""coordinates"":[106.12175825163808,9.99067919699998]}"
1_652,2018-08-15,198.71954345703125,Lu DBSCL 2018,7,FL_TRN_2018_08,1,1,1,0,0,40,222.30999524146318,120.29999687708914,165.99999586865306,395.75999135896564,training,2.9353137016296387,0.5119249820709229,4,"{""type"":""Point"",""coordinates"":[105.41145400388702,10.363930465384904]}"
1_691,2018-08-15,206.03875732421875,Lu DBSCL 2018,1282,FL_TRN_2018_08,1,0,0,0,0,10,500.1169860716909,147.88999568670988,308.4899910055101,160.82999692857265,training,19.81560516357422,0.5859694480895996,4,"{""type"":""Point"",""coordinates"":[105.17484993979917,22.91951864175256]}"
1_694,2018-08-15,134.44061977590334,Lu DBSCL 2018,16,FL_TRN_2018_08,1,1,1,0,0,40,395.80599153600633,104.55999775230885,324.7699924707413,183.76999590359628,training,1.3244299922654215,0.4853515028953552,7,"{""type"":""Point"",""coordinates"":[106.27472380627131,11.286184718233955]}"
1_742,2018-08-15,148.98342503186538,Lu DBSCL 2018,710,FL_TRN_2018_08,1,0,0,0,0,10,318.0079929307103,70.70999867841601,161.31999704800546,77.77999834157526,training,17.802038613407653,0.4740849733352661,4,"{""type"":""Point"",""coordinates"":[108.77454430415773,11.945416164852098]}"
1_747,2018-08-15,38.87262406243246,Lu DBSCL 2018,269,FL_TRN_2018_08,1,0,0,0,0,10,266.68099367804825,7.119999833405018,45.869998566806316,437.80999036692083,training,22.579874795543823,0.5199196338653564,4,"{""type"":""Point"",""coordinates"":[106.52690171381896,21.50405193338978]}"
1_758,2018-08-15,128.66996270260614,Lu DBSCL 2018,684,FL_TRN_2018_08,1,0,0,0,0,10,193.19999573752284,3.9599997997283936,82.37999848090112,401.14999163895845,training,17.2698451400686,0.48296722769737244,4,"{""type"":""Point"",""coordinates"":[104.00656553396733,20.985397190467726]}"
1_770,2018-08-15,32.60033532238542,Lu DBSCL 2018,575,FL_TRN_2018_08,1,0,0,0,0,30,543.5159855093807,219.57999362051487,412.65998856164515,274.8999932464212,training,21.974948058072645,0.46382904052734375,4,"{""type"":""Point"",""coordinates"":[107.86480082191179,14.54225126149265]}"
1_795,2018-08-15,236.759033203125,Lu DBSCL 2018,3,FL_TRN_2018_08,1,1,1,0,0,40,213.4749949555844,118.2799971178174,162.14999596960843,369.9199931677431,training,3.380079507827759,0.460567831993103,4,"{""type"":""Point"",""coordinates"":[105.59083213551094,10.547163089995303]}"
1_832,2018-08-15,197.2764892627208,Lu DBSCL 2018,831,FL_TRN_2018_08,1,0,0,0,0,10,309.97199184075,104.4299976285547,235.41999340616167,152.81999698840082,training,18.729358503991104,0.453011155128479,4,"{""type"":""Point"",""coordinates"":[107.89955160117493,15.295011287774761]}"
1_837,2018-08-15,93.13407536541462,Lu DBSCL 2018,923,FL_TRN_2018_08,1,0,0,0,0,10,381.1699900496751,32.1299990080297,183.93999467603862,342.9899907950312,training,16.493246830849337,0.5651095509529114,4,"{""type"":""Point"",""coordinates"":[103.63926115360859,21.43548322339044]}"
1_851,2018-08-15,-0.0,Lu DBSCL 2018,79,FL_TRN_2018_08,1,1,1,0,0,40,167.26299613527954,19.30999954417348,65.39999820664525,507.0899879746139,training,1.8543341688295631,0.3762267529964447,4,"{""type"":""Point"",""coordinates"":[105.2050306016458,19.299095435540185]}"
1_858,2018-08-15,45.4423032164951,Lu DBSCL 2018,1,FL_TRN_2018_08,1,1,1,0,0,40,240.1669942457229,114.76999709755182,193.07999548129737,191.81999544985592,training,2.641954485773289,0.5023475885391235,4,"{""type"":""Point"",""coordinates"":[106.16898511516276,10.042761377663483]}"
1_862,2018-08-15,101.11393143345353,Lu DBSCL 2018,-2,FL_TRN_2018_08,1,1,1,0,0,40,273.64299352653325,111.07999748364091,201.69999511912465,442.83999038115144,training,4.800358337697039,0.5940961837768555,4,"{""type"":""Point"",""coordinates"":[105.15419145223612,10.81937359349708]}"
1_864,2018-08-15,275.5733874591949,Lu DBSCL 2018,83,FL_TRN_2018_08,1,0,0,0,0,10,123.83999716490507,40.239999359473586,94.80999832972884,7.689999856054783,training,18.436009727883924,0.0,4,"{""type"":""Point"",""coordinates"":[109.42589048706341,12.625909019679012]}"
1_930,2018-08-15,145.64895468585547,Lu DBSCL 2018,420,FL_TRN_2018_08,1,0,0,0,0,30,253.01799359731376,60.84999863617122,230.30999408476055,28.43999944254756,training,3.366380874312308,0.34425219893455505,7,"{""type"":""Point"",""coordinates"":[108.76436662724925,12.72761417538013]}"
1_944,2018-08-15,47.29069519042969,Lu DBSCL 2018,233,FL_TRN_2018_08,1,0,0,0,0,10,553.8349851127714,136.22999598830938,327.77999087423086,161.5699967276305,training,2.732761859893799,0.5754546523094177,4,"{""type"":""Point"",""coordinates"":[105.01314838753662,22.620020390637897]}"
1_993,2018-08-15,132.75891222674866,Lu DBSCL 2018,214,FL_TRN_2018_08,1,0,0,0,0,10,416.4029919076711,27.87999927997589,266.91999485716224,156.34999711439013,training,5.4480693897913435,0.496709942817688,4,"{""type"":""Point"",""coordinates"":[104.27841639648877,22.380434053693413]}"
1_996,2018-08-15,64.29595746298956,Lu DBSCL 2018,36,FL_TRN_2018_08,1,0,0,0,0,10,182.95899680256844,103.47999814152718,152.77999752014875,85.66999767161906,training,8.491057624575978,0.29108941555023193,6,"{""type"":""Point"",""coordinates"":[108.13310512967871,15.696549257100806]}"
1_1032,2018-08-15,244.087454950016,Lu DBSCL 2018,772,FL_TRN_2018_08,1,0,0,0,0,10,232.4109941739589,111.65999696776271,221.78999406285584,111.31999744847417,training,12.530780933652258,0.382004976272583,4,"{""type"":""Point"",""coordinates"":[108.84873633187307,13.66604385559611]}"
1_1040,2018-08-15,21.36843180285535,Lu DBSCL 2018,427,FL_TRN_2018_08,1,0,0,0,0,10,255.87999514117837,22.599999710917473,58.17999881878495,349.80999181605875,training,20.92784109623276,0.49959033727645874,4,"{""type"":""Point"",""coordinates"":[107.21359114204895,21.659134807256606]}"
1_1087,2018-08-15,34.24905776977539,Lu DBSCL 2018,241,FL_TRN_2018_08,1,0,0,0,0,30,292.5559937004,37.139998910948634,119.55999727919698,75.27999837137759,training,3.362305164337158,0.22836901247501373,4,"{""type"":""Point"",""coordinates"":[108.68034334288838,11.716358092912035]}"
1_1101,2018-08-15,298.77187945403193,Lu DBSCL 2018,782,FL_TRN_2018_08,1,0,0,0,0,10,246.3909932412207,52.689998572692275,174.35999590158463,23.819999407976866,training,16.840333699776636,0.4721502661705017,4,"{""type"":""Point"",""coordinates"":[108.74392746458797,12.524199625628416]}"
1_1125,2018-08-15,149.88456633898855,Lu DBSCL 2018,8,FL_TRN_2018_08,1,1,1,0,0,40,461.97598824836314,114.35999668948352,286.759992364794,350.43999309651554,training,7.463070026818008,0.49056488275527954,4,"{""type"":""Point"",""coordinates"":[105.27655876636933,9.88542218528137]}"
1_1133,2018-08-15,10.702381134033203,Lu DBSCL 2018,79,FL_TRN_2018_08,1,0,0,0,0,10,184.20599662140012,111.4799981303513,136.33999783918262,104.82999772019684,training,10.271541595458984,0.3370825946331024,4,"{""type"":""Point"",""coordinates"":[108.0247643782508,15.840078245752212]}"
1_1185,2018-08-15,119.5310006170795,Lu DBSCL 2018,762,FL_TRN_2018_08,1,0,0,0,0,10,273.81399555690587,38.28999941423535,185.32999718002975,184.59999491274357,training,19.86301197748261,0.5587415099143982,1,"{""type"":""Point"",""coordinates"":[107.94284503559982,11.90867329487048]}"
1_1191,2018-08-15,155.89532470703125,Lu DBSCL 2018,1143,FL_TRN_2018_08,1,0,0,0,0,30,311.52899148873985,49.899998657405376,154.78999600745738,224.95999598503113,training,23.055583953857422,0.5069464445114136,4,"{""type"":""Point"",""coordinates"":[103.143880389097,21.367317482928758]}"
1_1227,2018-08-15,309.76975817886915,Lu DBSCL 2018,536,FL_TRN_2018_08,1,0,0,0,0,10,249.59399279020727,90.01999825797975,244.55999288894236,131.0699970368296,training,16.891495164324855,0.41324275732040405,4,"{""type"":""Point"",""coordinates"":[108.64833462718467,13.835258392339826]}"
1_1262,2018-08-15,14.119619369506836,Lu DBSCL 2018,2543,FL_TRN_2018_08,1,0,0,0,0,10,500.6699889842421,80.52999857626855,311.3299929443747,82.00999822467566,training,35.66922378540039,0.539917528629303,7,"{""type"":""Point"",""coordinates"":[103.75013586973397,22.405354822409205]}"
1_1292,2018-08-15,345.7592316664336,Lu DBSCL 2018,0,FL_TRN_2018_08,1,1,1,0,0,40,438.11198968812823,117.30999735370278,243.55999343656003,296.21999140270054,training,3.8219045811142456,0.49145668745040894,1,"{""type"":""Point"",""coordinates"":[105.33892329111863,9.921860693175885]}"
1_1299,2018-08-15,241.09706596673863,Lu DBSCL 2018,642,FL_TRN_2018_08,1,0,0,0,0,10,239.24699534475803,159.75999685749412,203.0899958703667,78.0799986179918,training,14.999450149262048,0.31043893098831177,4,"{""type"":""Point"",""coordinates"":[108.62705006806578,14.94608995493316]}"
1_1305,2018-08-15,81.1877612232487,Lu DBSCL 2018,796,FL_TRN_2018_08,1,0,0,0,0,30,293.10099229589105,26.469999462366104,135.33999687246978,221.80999539978802,training,22.912112256917062,0.5729676485061646,6,"{""type"":""Point"",""coordinates"":[103.15199048877106,21.539785213844652]}"
1_1344,2018-08-15,305.6164045752921,Lu DBSCL 2018,127,FL_TRN_2018_08,1,0,0,0,0,10,223.61299379915,108.69999709911644,220.36999391950667,141.60999578423798,training,21.263931082232542,0.2983863949775696,6,"{""type"":""Point"",""coordinates"":[109.00791449432121,13.540046448277046]}"
1_1357,2018-08-15,144.85222671768014,Lu DBSCL 2018,1416,FL_TRN_2018_08,1,0,0,0,0,10,421.37199124135077,121.04999770596623,260.0199950039387,137.46999637782574,training,18.600991127807927,0.37155500054359436,4,"{""type"":""Point"",""coordinates"":[105.26507224446745,23.21403934815154]}"
1_1360,2018-08-15,348.3395503757056,Lu DBSCL 2018,1403,FL_TRN_2018_08,1,0,0,0,0,10,463.9089881628752,76.83999824896455,218.01999550499022,116.37999708764255,training,19.14222409352477,0.508840024471283,4,"{""type"":""Point"",""coordinates"":[103.42374008203396,22.633846931628067]}"
1_1388,2018-08-15,242.7906710479785,Lu DBSCL 2018,436,FL_TRN_2018_08,1,0,0,0,0,10,253.1769937891513,113.54999695904553,249.20999384485185,117.96999669075012,training,17.673289555585363,0.35913515090942383,6,"{""type"":""Point"",""coordinates"":[108.9275787614949,13.797056024425506]}"
1_1428,2018-08-15,225.52695110878003,Lu DBSCL 2018,8,FL_TRN_2018_08,1,1,1,0,0,40,240.82299485616386,109.43999819643795,193.73999624326825,300.4399921633303,training,1.3236665144921498,0.5545629262924194,1,"{""type"":""Point"",""coordinates"":[105.46506510212053,10.956199074006566]}"
1_1462,2018-08-15,-0.0,Lu DBSCL 2018,1,FL_TRN_2018_08,1,1,1,0,0,40,270.0779947210103,109.29999816603959,215.42999589070678,259.5399942025542,training,0.9274099368611016,0.4533478617668152,4,"{""type"":""Point"",""coordinates"":[105.77812203650628,10.969000205776341]}"
1_1465,2018-08-15,69.5271221769972,Lu DBSCL 2018,1065,FL_TRN_2018_08,1,0,0,0,0,10,181.27899562753737,5.1999998185783625,94.15999768488109,375.3299902305007,training,24.835637406921535,0.48296722769737244,4,"{""type"":""Point"",""coordinates"":[104.04541675280082,21.034628302172912]}"
1_1466,2018-08-15,279.25,Lu DBSCL 2018,1013,FL_TRN_2018_08,1,0,0,0,0,10,233.6099952440709,33.80999917909503,159.59999631904066,81.72999856062233,training,26.726642608642578,0.5485613346099854,4,"{""type"":""Point"",""coordinates"":[108.31734879749884,12.268081359140389]}"
1_1467,2018-08-15,219.71059857191415,Lu DBSCL 2018,346,FL_TRN_2018_08,1,0,0,0,0,10,178.7639958113432,116.0499972589314,158.24999633431435,53.99999883957207,training,11.883218549492726,0.3404971957206726,4,"{""type"":""Point"",""coordinates"":[108.31066603253613,15.582880270190804]}"
1_1489,2018-08-15,180.0,Lu DBSCL 2018,2,FL_TRN_2018_08,1,1,1,0,0,40,522.5699877496809,12.87999958731234,108.59999755956233,376.7599889803678,training,0.9274099368611016,0.0,7,"{""type"":""Point"",""coordinates"":[106.72531679003636,20.75078363509723]}"
1_1546,2018-08-15,31.821345989532322,Lu DBSCL 2018,334,FL_TRN_2018_08,1,0,0,0,0,10,322.57499218545854,186.75999532453716,308.0099925789982,56.35999880358577,training,5.4413607945290705,0.2916121482849121,4,"{""type"":""Point"",""coordinates"":[108.85669187439903,14.783452860895368]}"
1_1559,2018-08-15,314.4242858886719,Lu DBSCL 2018,564,FL_TRN_2018_08,1,0,0,0,0,10,178.58299612626433,35.76999920234084,113.2199973911047,97.9999981354922,training,20.305686950683594,0.398845374584198,4,"{""type"":""Point"",""coordinates"":[108.55536780567138,11.448750573753896]}"
1_1567,2018-08-15,317.3524519691585,Lu DBSCL 2018,573,FL_TRN_2018_08,1,0,0,0,0,10,455.6549871470779,118.85999661870301,201.27999403513968,68.16999853216112,training,11.203752444172295,0.3134307861328125,6,"{""type"":""Point"",""coordinates"":[108.2373026081211,15.192400866078108]}"
1_1572,2018-08-15,270.0,Lu DBSCL 2018,0,FL_TRN_2018_08,1,1,1,0,0,40,508.01598764024675,145.6699958126992,299.1499918717891,338.95999170839787,training,1.8828009288657306,0.48785799741744995,5,"{""type"":""Point"",""coordinates"":[105.19945387029063,9.979986136210771]}"
1_1626,2018-08-15,55.709972544754066,Lu DBSCL 2018,355,FL_TRN_2018_08,1,0,0,0,0,10,506.5369906257838,43.27999944984913,296.479994289577,158.00999653339386,training,21.913181794202224,0.5207871794700623,4,"{""type"":""Point"",""coordinates"":[104.45573057172555,22.26581755222428]}"
1_1747,2018-08-15,225.48061554664133,Lu DBSCL 2018,3,FL_TRN_2018_08,1,1,1,0,0,40,151.0699965003878,92.11999778822064,127.7099971268326,432.63998840563,training,2.6437478494523545,0.48478808999061584,4,"{""type"":""Point"",""coordinates"":[105.16170776250723,10.466479845891941]}"
1_1775,2018-08-15,-0.0,Lu DBSCL 2018,1,FL_TRN_2018_08,1,1,1,0,0,40,291.92499131150544,138.43999609164894,234.46999270655215,242.56999475695193,training,0.9274099368611016,0.410358190536499,4,"{""type"":""Point"",""coordinates"":[105.95553193044256,10.750435875610597]}"
1_1790,2018-08-15,117.21931457519531,Lu DBSCL 2018,595,FL_TRN_2018_08,1,0,0,0,0,10,362.13599170558155,2.159999929368496,139.7899968381971,361.38999117538333,training,21.271020889282227,0.5580803155899048,4,"{""type"":""Point"",""coordinates"":[104.67267580452037,20.74080783433355]}"
1_1795,2018-08-15,295.77557373046875,Lu DBSCL 2018,8,FL_TRN_2018_08,1,1,1,0,0,40,318.3429915625602,192.58999617770314,298.83999206498265,23.609999584034085,training,2.131927013397217,0.23058977723121643,7,"{""type"":""Point"",""coordinates"":[108.84773769838657,15.031138677264464]}"
1_1810,2018-08-15,206.93734416042054,Lu DBSCL 2018,2,FL_TRN_2018_08,1,1,1,0,0,40,281.83799194172025,147.65999560803175,190.91999472863972,340.76999201998115,training,2.0798227158695326,0.48604100942611694,4,"{""type"":""Point"",""coordinates"":[105.22068574963403,10.274999157963007]}"
1_1812,2018-08-15,123.05114288102031,Lu DBSCL 2018,443,FL_TRN_2018_08,1,1,1,0,0,40,266.8129940032959,65.06999834999442,210.5499963350594,16.879999762400985,training,3.397231880583665,0.36125001311302185,4,"{""type"":""Point"",""coordinates"":[108.45581093745704,12.57422826810809]}"
1_1814,2018-08-15,225.4436076291784,Lu DBSCL 2018,5,FL_TRN_2018_08,1,1,1,0,0,40,318.92199436575174,120.04999764449894,201.6899964939803,264.25999465584755,training,1.3217103319512213,0.4819042682647705,4,"{""type"":""Point"",""coordinates"":[105.5280283298837,10.057377221038209]}"
1_1917,2018-08-15,180.0,Lu DBSCL 2018,453,FL_TRN_2018_08,1,1,1,0,0,40,204.2649960629642,61.00999924913049,187.9899963401258,42.54999923706055,training,1.854334168853263,0.33749186992645264,4,"{""type"":""Point"",""coordinates"":[108.565737977037,12.700936715368066]}"
1_1923,2018-08-15,277.81930043266334,Lu DBSCL 2018,796,FL_TRN_2018_08,1,0,0,0,0,10,238.54399523139,57.55999946221709,83.94999872148037,255.9099942855537,training,13.38566242772934,0.37253931164741516,4,"{""type"":""Point"",""coordinates"":[107.52413224034512,15.99530830078305]}"
1_1959,2018-08-15,96.60057518444529,Lu DBSCL 2018,2011,FL_TRN_2018_08,1,0,0,0,0,10,515.9089873693883,57.199999088421464,332.9499922506511,86.76999772340059,training,22.903276430838886,0.5841765999794006,4,"{""type"":""Point"",""coordinates"":[103.86326610520392,22.22448586431299]}"
1_2007,2018-08-15,226.07499084507788,Lu DBSCL 2018,9,FL_TRN_2018_08,1,1,1,0,0,40,179.40099587850273,123.78999659791589,149.6599962823093,66.17999869398773,training,2.672038901634854,0.33856096863746643,7,"{""type"":""Point"",""coordinates"":[108.38834122916374,15.599863726773423]}"
1_2037,2018-08-15,114.80725311546308,Lu DBSCL 2018,394,FL_TRN_2018_08,1,1,1,0,0,40,601.4269896037877,22.38999949581921,233.21999561786652,143.6899966970086,training,6.602392475574798,0.5871672630310059,4,"{""type"":""Point"",""coordinates"":[102.73150756562087,22.41694175265488]}"
1_2052,2018-08-15,353.6168042764693,Lu DBSCL 2018,625,FL_TRN_2018_08,1,0,0,0,0,10,597.3989861700684,34.779999021440744,297.60999377816916,86.22999816946685,training,25.2848229549589,0.5968749523162842,4,"{""type"":""Point"",""coordinates"":[103.12583963699942,22.374989006565706]}"
1_2070,2018-08-15,321.8865340360929,Lu DBSCL 2018,353,FL_TRN_2018_08,1,0,0,0,0,10,196.8949954546988,80.71999849937856,170.63999614864588,64.34999907016754,training,19.278082901153354,0.3011929988861084,4,"{""type"":""Point"",""coordinates"":[109.09672674781912,12.892132733027212]}"
1_2085,2018-08-15,314.4764099121094,Lu DBSCL 2018,1,FL_TRN_2018_08,1,1,1,0,0,40,237.55399431101978,97.67999762296677,194.4899949338287,275.0599929187447,training,2.645764112472534,0.46582600474357605,4,"{""type"":""Point"",""coordinates"":[105.69878811139542,10.921613250036192]}"
1_2089,2018-08-15,256.277099609375,Lu DBSCL 2018,462,FL_TRN_2018_08,1,1,1,0,0,40,345.3509923815727,25.549999471753836,234.729995271191,46.479998959228396,training,3.9036731719970703,0.5202107429504395,4,"{""type"":""Point"",""coordinates"":[108.2015979107412,12.368895837821382]}"
1_2094,2018-08-15,129.88043393174974,Lu DBSCL 2018,122,FL_TRN_2018_08,1,0,0,0,0,10,551.0279894229025,94.49999864026904,424.76999163255095,210.99999564513564,training,12.801332734972272,0.5591825842857361,4,"{""type"":""Point"",""coordinates"":[104.71457202472662,21.81517510980022]}"
1_2098,2018-08-15,76.19754794178165,Lu DBSCL 2018,-1,FL_TRN_2018_08,1,1,1,0,0,40,219.9619950093329,108.74999761208892,173.72999579831958,352.089992037043,training,3.8816784358256977,0.4941263198852539,4,"{""type"":""Point"",""coordinates"":[105.58197208020628,10.680310971341513]}"
1_2102,2018-08-15,227.8169926122426,Lu DBSCL 2018,625,FL_TRN_2018_08,1,0,0,0,0,10,398.75299042649567,154.17999649047852,371.38999151438475,161.9999970048666,training,34.957345908067474,0.47690725326538086,4,"{""type"":""Point"",""coordinates"":[108.73223885007361,14.372698909521533]}"
1_2135,2018-08-15,285.21522389748725,Lu DBSCL 2018,351,FL_TRN_2018_08,1,0,0,0,0,10,253.1769937891513,113.54999695904553,249.20999384485185,117.96999669075012,training,23.35291900012794,0.33699673414230347,7,"{""type"":""Point"",""coordinates"":[108.99792547545351,13.747305928961032]}"
1_2201,2018-08-15,262.0587389456779,Lu DBSCL 2018,760,FL_TRN_2018_08,1,0,0,0,0,10,405.079992050305,30.109999243170023,304.66999402828515,34.93999920412898,training,6.682801063046776,0.5064594149589539,4,"{""type"":""Point"",""coordinates"":[108.26098650781923,12.45443516377312]}"
1_2209,2018-08-15,237.93426396865613,Lu DBSCL 2018,227,FL_TRN_2018_08,1,0,0,0,0,10,208.4259951952845,120.10999738425016,172.48999602347612,93.80999737232924,training,21.62295239189081,0.3945947289466858,4,"{""type"":""Point"",""coordinates"":[108.08377766151175,15.4651086327364]}"
1_2227,2018-08-15,119.47401646353201,Lu DBSCL 2018,921,FL_TRN_2018_08,1,0,0,0,0,10,381.1699900496751,32.1299990080297,183.93999467603862,342.9899907950312,training,29.218319726872533,0.5651095509529114,4,"{""type"":""Point"",""coordinates"":[103.6023837706118,21.428627780341575]}"
