system:index,apex_date,aspect,detail,elevation,event_id,flood,is_agriculture,is_flood_prone,is_permanent_water,is_urban,land_cover,precip_14_day,precip_3_day,precip_7_day,precip_total,purpose,slope,soil_moisture,soil_type,.geo
2_541,2018-06-26,27.186466217041016,"Lu quet Lai Chau, Ha Giang",468,FL_TRN_2018_06,0,0,0,0,0,10,289.6999921426177,3.7099998965859413,22.719999320805073,34.899999506771564,training,6.231405735015869,0.3733137249946594,4,"{""type"":""Point"",""coordinates"":[108.11874783503306,13.229400467942908]}"
2_543,2018-06-26,11.470969589962575,"Lu quet Lai Chau, Ha Giang",3,FL_TRN_2018_06,0,1,1,0,0,40,245.22999445535243,4.399999938905239,134.709997612983,52.999998442828655,training,4.72125814969286,0.38467344641685486,4,"{""type"":""Point"",""coordinates"":[105.46900762471067,9.73948644488947]}"
2_545,2018-06-26,-0.0,"Lu quet Lai Chau, Ha Giang",7,FL_TRN_2018_06,0,0,0,0,0,10,157.16999660804868,2.339999955147505,46.23999956436455,111.31999714486301,training,0.9274099469184875,0.3548678457736969,7,"{""type"":""Point"",""coordinates"":[106.27754633096406,21.208698202462823]}"
2_546,2018-06-26,136.80791436921976,"Lu quet Lai Chau, Ha Giang",463,FL_TRN_2018_06,0,0,0,0,0,10,469.6399925202131,181.27999588288367,195.1099955998361,57.05999889597297,training,18.42048347980277,0.5201051831245422,4,"{""type"":""Point"",""coordinates"":[106.24340447146473,22.60742525153897]}"
2_547,2018-06-26,333.1166105923917,"Lu quet Lai Chau, Ha Giang",4,FL_TRN_2018_06,0,0,0,0,0,10,298.90999305061996,1.5999999530613422,131.9099967814982,60.32999814487994,training,2.078829753670952,0.6225125193595886,4,"{""type"":""Point"",""coordinates"":[104.89254202063997,9.508180230906802]}"
2_552,2018-06-26,152.82460241629664,"Lu quet Lai Chau, Ha Giang",132,FL_TRN_2018_06,0,1,1,0,0,40,84.7799979262054,0.14999999478459358,0.6199999898672104,59.86999836564064,training,4.1629728979876095,0.18011946976184845,6,"{""type"":""Point"",""coordinates"":[108.93008329831764,13.113287709994317]}"
2_553,2018-06-26,-0.0,"Lu quet Lai Chau, Ha Giang",-2,FL_TRN_2018_06,0,0,0,0,0,95,259.54999542050064,2.0799999833106995,87.3299984689802,35.90999901667237,training,0.0,0.6370174884796143,4,"{""type"":""Point"",""coordinates"":[105.03829036257441,8.659433956049604]}"
2_554,2018-06-26,225.59686279296875,"Lu quet Lai Chau, Ha Giang",163,FL_TRN_2018_06,0,1,1,0,0,40,100.48999703489244,56.32999821007252,78.77999752014875,11.329999661073089,training,1.325313925743103,0.39508023858070374,4,"{""type"":""Point"",""coordinates"":[108.68400244447523,11.655476029735839]}"
2_562,2018-06-26,180.0,"Lu quet Lai Chau, Ha Giang",1,FL_TRN_2018_06,0,1,1,0,0,40,158.84999619051814,48.7799985203892,99.13999736309052,48.899998880922794,training,0.9274099368729609,0.3902319669723511,4,"{""type"":""Point"",""coordinates"":[106.10174323979028,10.699909134063406]}"
2_568,2018-06-26,350.3837060488652,"Lu quet Lai Chau, Ha Giang",3,FL_TRN_2018_06,0,0,0,0,0,10,135.97999697737396,12.509999608621001,74.26999827288091,121.72999780066311,training,5.626103053811413,0.5301812887191772,4,"{""type"":""Point"",""coordinates"":[105.7365144490278,10.36187957322589]}"
2_569,2018-06-26,15.179763994397812,"Lu quet Lai Chau, Ha Giang",226,FL_TRN_2018_06,0,0,0,0,0,10,72.66999864950776,1.2199999783188105,3.3899999875575304,18.149999679997563,training,17.676400933759943,0.20330975949764252,6,"{""type"":""Point"",""coordinates"":[108.76531416655189,14.085036681097177]}"
2_570,2018-06-26,258.7737651814872,"Lu quet Lai Chau, Ha Giang",629,FL_TRN_2018_06,0,0,0,0,0,10,291.53999320603907,150.55999593809247,176.15999541431665,315.1099928021431,training,14.00644606686718,0.5659915208816528,4,"{""type"":""Point"",""coordinates"":[103.72924741781685,22.142817204357282]}"
2_572,2018-06-26,90.0,"Lu quet Lai Chau, Ha Giang",4,FL_TRN_2018_06,0,1,1,0,0,40,217.02999537996948,5.419999837875366,115.37999773584306,62.4699983112514,training,4.699575217374754,0.3461034893989563,4,"{""type"":""Point"",""coordinates"":[105.21101596586489,10.079334841906444]}"
2_573,2018-06-26,90.0,"Lu quet Lai Chau, Ha Giang",3,FL_TRN_2018_06,0,1,1,0,0,40,231.62999442964792,9.089999832212925,105.95999746024609,56.6699978094548,training,0.9403239661798832,0.5078129172325134,4,"{""type"":""Point"",""coordinates"":[105.5379811418739,9.507131000030515]}"
2_574,2018-06-26,188.79159160661155,"Lu quet Lai Chau, Ha Giang",346,FL_TRN_2018_06,0,0,0,0,0,10,357.86999238841236,134.44999676942825,193.82999569550157,290.97999358549714,training,24.638381522931287,0.49963563680648804,4,"{""type"":""Point"",""coordinates"":[103.34730276794416,22.52748510838733]}"
2_576,2018-06-26,76.86592824988786,"Lu quet Lai Chau, Ha Giang",9,FL_TRN_2018_06,0,0,0,0,0,10,122.55999686941504,6.9099997989833355,17.3799996227026,270.0499953068793,training,4.074835266351126,0.5183915495872498,4,"{""type"":""Point"",""coordinates"":[107.12703738122936,21.038848286075794]}"
2_578,2018-06-26,90.0,"Lu quet Lai Chau, Ha Giang",32,FL_TRN_2018_06,0,0,0,0,0,10,166.97999532148242,23.189999137073755,79.73999792896211,32.999998923391104,training,0.9462439284864763,0.4547741115093231,6,"{""type"":""Point"",""coordinates"":[106.33986659414947,11.451542329456984]}"
2_582,2018-06-26,270.0,"Lu quet Lai Chau, Ha Giang",837,FL_TRN_2018_06,0,0,0,0,0,30,97.51999707147479,17.07999961450696,20.379999544471502,48.06999879702926,training,19.317598342895508,0.5148442983627319,4,"{""type"":""Point"",""coordinates"":[108.20237321751424,14.124169349098628]}"
2_586,2018-06-26,63.74980926513672,"Lu quet Lai Chau, Ha Giang",5,FL_TRN_2018_06,0,1,1,0,0,40,231.89999387227,8.789999678730965,89.9899973589927,65.98999870754778,training,2.096076250076294,0.48313429951667786,4,"{""type"":""Point"",""coordinates"":[105.63225897247742,9.495228858673556]}"
