system:index,apex_date,aspect,detail,elevation,event_id,flood,is_agriculture,is_flood_prone,is_permanent_water,is_urban,land_cover,precip_14_day,precip_3_day,precip_7_day,precip_total,purpose,slope,soil_moisture,soil_type,.geo
1_40,2017-08-03,320.33641918464076,"Lu quet Son La, Yen Bai",929,FL_TRN_2017_08,1,0,0,0,0,10,207.8099947012961,76.33999844826758,77.3799984101206,325.595993405208,training,28.667112906224933,0.4392077326774597,4,"{""type"":""Point"",""coordinates"":[103.31465141644898,21.914757995904193]}"
1_50,2017-08-03,242.16979058675068,"Lu quet Son La, Yen Bai",946,FL_TRN_2017_08,1,0,0,0,0,10,348.0499924365431,32.57999926805496,68.15999793447554,224.29499573260546,training,15.5036897224287,0.42263299226760864,4,"{""type"":""Point"",""coordinates"":[103.73998809924464,22.5048250855601]}"
1_73,2017-08-03,227.1965141355399,"Lu quet Son La, Yen Bai",438,FL_TRN_2017_08,1,0,0,0,0,30,195.78999579884112,37.09999890625477,47.21999862231314,207.70899587869644,training,12.10167454686477,0.35743704438209534,4,"{""type"":""Point"",""coordinates"":[104.42065913898273,22.161503595333695]}"
1_74,2017-08-03,132.67036291126323,"Lu quet Son La, Yen Bai",131,FL_TRN_2017_08,1,1,1,0,0,40,198.3999965209514,48.849999533966184,77.38999908603728,139.49899655021727,training,1.3681658052965568,0.4372599720954895,4,"{""type"":""Point"",""coordinates"":[105.12440388657734,22.807017378507883]}"
1_78,2017-08-03,48.65667346170884,"Lu quet Son La, Yen Bai",256,FL_TRN_2017_08,1,0,0,0,0,10,190.08999599330127,63.329999417066574,65.79999934136868,103.88199712894857,training,24.967146445374475,0.38688138127326965,4,"{""type"":""Point"",""coordinates"":[106.68429894422569,22.154918174705067]}"
1_109,2017-08-03,26.91301727294922,"Lu quet Son La, Yen Bai",2,FL_TRN_2017_08,1,1,1,0,0,40,303.28999237529933,8.899999825283885,144.8699960000813,99.83499786816537,training,6.216357231140137,0.44933387637138367,4,"{""type"":""Point"",""coordinates"":[105.2679860329853,9.936616313509168]}"
1_157,2017-08-03,45.454063415527344,"Lu quet Son La, Yen Bai",2,FL_TRN_2017_08,1,1,1,0,0,40,235.30999366007745,9.789999809116125,159.1499951016158,124.10599651932716,training,1.3219553232192993,0.4757808744907379,4,"{""type"":""Point"",""coordinates"":[105.32084276826764,10.174825042174367]}"
1_160,2017-08-03,243.79850049655818,"Lu quet Son La, Yen Bai",1,FL_TRN_2017_08,1,1,1,0,0,40,206.08999495208263,11.329999873414636,100.52999824471772,118.31899805925786,training,2.099692207583055,0.5067919492721558,4,"{""type"":""Point"",""coordinates"":[106.06158468587383,10.20256994500823]}"
1_180,2017-08-03,121.97606772593893,"Lu quet Son La, Yen Bai",704,FL_TRN_2017_08,1,0,0,0,0,10,146.06999635882676,10.039999751374125,77.68999793753028,11.618999749422073,training,15.382242394017567,0.367748498916626,6,"{""type"":""Point"",""coordinates"":[108.37495879155198,13.804395046198438]}"
1_181,2017-08-03,225.44387817382812,"Lu quet Son La, Yen Bai",3,FL_TRN_2017_08,1,1,1,0,0,40,150.2699961271137,4.839999798685312,79.09999801032245,103.96099819242954,training,3.959538221359253,0.4943651258945465,4,"{""type"":""Point"",""coordinates"":[105.97922331758508,10.060744737995943]}"
