system:index,apex_date,aspect,detail,elevation,event_id,flood,is_agriculture,is_flood_prone,is_permanent_water,is_urban,land_cover,precip_14_day,precip_3_day,precip_7_day,precip_total,purpose,slope,soil_moisture,soil_type,.geo
2_1082,2022-10-11,243.8993225617611,Lu tai Da Nang (Dot 1),12,FL_TRN_2022_10_A,0,0,0,0,0,30,412.0059896185994,142.1499958112836,235.70999348722398,61.33999830856919,training,4.208762677301122,0.4614967703819275,6,"{""type"":""Point"",""coordinates"":[105.98076674763657,11.530386089778947]}"
2_1084,2022-10-11,26.942732885806247,Lu tai Da Nang (Dot 1),5,FL_TRN_2022_10_A,0,1,1,0,0,40,413.43799082003534,116.2399971857667,221.61999488808215,95.24999760463834,training,2.0799220411855868,0.47917523980140686,4,"{""type"":""Point"",""coordinates"":[105.26259790439866,10.34828913126724]}"
2_1088,2022-10-11,210.8145518716191,Lu tai Da Nang (Dot 1),543,FL_TRN_2022_10_A,0,0,0,0,0,10,530.9969864953309,69.82999753206968,106.58999697305262,668.0199841875583,training,7.516216865458957,0.5246459245681763,4,"{""type"":""Point"",""coordinates"":[106.70418889580726,16.659381913013725]}"
2_1090,2022-10-11,-0.0,Lu tai Da Nang (Dot 1),1,FL_TRN_2022_10_A,0,0,0,0,0,10,437.8469901904464,118.1499973218888,170.48999650403857,118.35999703593552,training,0.0,0.6300878524780273,4,"{""type"":""Point"",""coordinates"":[105.82394146730863,10.319923131956461]}"
2_1091,2022-10-11,214.11284998566265,Lu tai Da Nang (Dot 1),2,FL_TRN_2022_10_A,0,0,0,0,0,20,469.80698844976723,119.81999723240733,185.7699959911406,104.37999801896513,training,3.356893661005371,0.0,1,"{""type"":""Point"",""coordinates"":[104.60867095842674,10.202517253814866]}"
2_1093,2022-10-11,106.21654525415279,Lu tai Da Nang (Dot 1),489,FL_TRN_2022_10_A,0,0,0,0,0,10,420.8229902703315,9.719999710097909,46.48999880440533,249.86999392323196,training,9.864790328143684,0.5426745414733887,6,"{""type"":""Point"",""coordinates"":[107.61841879426004,14.195125925309311]}"
2_1095,2022-10-11,139.38808250183374,Lu tai Da Nang (Dot 1),862,FL_TRN_2022_10_A,0,0,0,0,0,30,35.32999930344522,0.11999999731779099,23.04999964684248,1.4099999591708183,training,23.097222099409677,0.5580768585205078,4,"{""type"":""Point"",""coordinates"":[103.17414641506505,21.094984081449617]}"
2_1097,2022-10-11,45.58747105145913,Lu tai Da Nang (Dot 1),61,FL_TRN_2022_10_A,0,0,0,0,0,10,348.10299078188837,81.26999813504517,199.64999582245946,120.71999762952328,training,1.325092389136696,0.544709324836731,6,"{""type"":""Point"",""coordinates"":[106.54621856166402,11.563922899297252]}"
2_1098,2022-10-11,22.44454002380371,Lu tai Da Nang (Dot 1),335,FL_TRN_2022_10_A,0,0,0,0,0,10,438.95898542553186,16.26999956741929,59.2199982162565,320.24999270774424,training,9.934308052062988,0.5081420540809631,6,"{""type"":""Point"",""coordinates"":[107.62589325584871,14.45668414373964]}"
2_1103,2022-10-11,37.777529719622564,Lu tai Da Nang (Dot 1),716,FL_TRN_2022_10_A,0,0,0,0,0,10,323.9919939413667,1.3599999733269215,50.68999941274524,34.83999924361706,training,12.696012426188728,0.3013388514518738,7,"{""type"":""Point"",""coordinates"":[104.71204957600966,20.22329474349523]}"
