system:index,apex_date,aspect,detail,elevation,event_id,flood,is_agriculture,is_flood_prone,is_permanent_water,is_urban,land_cover,precip_14_day,precip_3_day,precip_7_day,precip_total,purpose,slope,soil_moisture,soil_type,.geo
1_41,2021-08-07,243.96377563476562,Lu DBSCL 2021,39,FL_TRN_2021_08,1,0,0,0,0,10,25.606999408453703,7.359999768435955,7.4769997745752335,3.9999998789280653,training,6.313405513763428,0.14451362192630768,4,"{""type"":""Point"",""coordinates"":[108.95082001934934,12.304302040741758]}"
1_78,2021-08-07,48.65667346170884,Lu DBSCL 2021,256,FL_TRN_2021_08,1,0,0,0,0,10,240.19499457255006,1.2099999375641346,121.37499675899744,106.74999862536788,training,24.967146445374475,0.3713468611240387,4,"{""type"":""Point"",""coordinates"":[106.6842989442017,22.154918174858636]}"
1_100,2021-08-07,27.641837080199764,Lu DBSCL 2021,512,FL_TRN_2021_08,1,0,0,0,0,10,601.3619865272194,61.72999821975827,225.02199552953243,16.41999977827072,training,8.316999001870633,0.24290233850479126,4,"{""type"":""Point"",""coordinates"":[106.17240962692175,17.309156150315815]}"
1_140,2021-08-07,314.5279137404284,Lu DBSCL 2021,2,FL_TRN_2021_08,1,1,1,0,0,40,342.04298902861774,55.22999834828079,209.42299296334386,10.819999821484089,training,1.3223777983274798,0.36265331506729126,1,"{""type"":""Point"",""coordinates"":[104.63636752093936,10.373274761623769]}"
1_157,2021-08-07,45.454063415527344,Lu DBSCL 2021,2,FL_TRN_2021_08,1,1,1,0,0,40,218.6029955316335,19.879999430850148,77.96299833618104,43.19999902509153,training,1.3219553232192993,0.4266039729118347,4,"{""type"":""Point"",""coordinates"":[105.32084276820423,10.174825042131191]}"
1_160,2021-08-07,243.79850049655818,Lu DBSCL 2021,1,FL_TRN_2021_08,1,1,1,0,0,40,174.76299462653697,7.129999918863177,70.96299801208079,11.279999827966094,training,2.099692207583055,0.5133599042892456,4,"{""type"":""Point"",""coordinates"":[106.0615846858743,10.202569945008603]}"
1_179,2021-08-07,100.98548126220703,Lu DBSCL 2021,985,FL_TRN_2021_08,1,0,0,0,0,30,219.2779945395887,19.399999514222145,131.16799656674266,22.459999568760395,training,23.0129451751709,0.5629494786262512,4,"{""type"":""Point"",""coordinates"":[103.2439515968892,21.288615105563]}"
1_181,2021-08-07,225.44387817382812,Lu DBSCL 2021,3,FL_TRN_2021_08,1,1,1,0,0,40,199.1269954238087,3.0500000044703484,57.61699857003987,13.86999973282218,training,3.959538221359253,0.5067384839057922,4,"{""type"":""Point"",""coordinates"":[105.97922331758575,10.060744737996298]}"
1_187,2021-08-07,151.5507890130475,Lu DBSCL 2021,797,FL_TRN_2021_08,1,0,0,0,0,10,337.4509924314916,30.829999530687928,195.95099661312997,33.189999310299754,training,4.211909838651854,0.33125269412994385,4,"{""type"":""Point"",""coordinates"":[106.36391027869419,22.65609776001437]}"
1_203,2021-08-07,27.006425976935077,Lu DBSCL 2021,4,FL_TRN_2021_08,1,0,0,0,0,30,135.11999644339085,29.639998907223344,97.97999740764499,25.20999950915575,training,2.0810981489749487,0.3381292521953583,6,"{""type"":""Point"",""coordinates"":[106.10071798067331,11.177269109838168]}"
1_209,2021-08-07,29.92805322303655,Lu DBSCL 2021,997,FL_TRN_2021_08,1,0,0,0,0,10,187.87199504300952,40.199998911470175,59.22199857421219,15.959999646991491,training,18.58331436791544,0.28138652443885803,4,"{""type"":""Point"",""coordinates"":[107.95706696770633,15.193306274794912]}"
1_228,2021-08-07,206.9467010498047,Lu DBSCL 2021,3,FL_TRN_2021_08,1,1,1,0,0,40,202.29999392479658,22.359999315813184,113.61999672651291,11.76999973692,training,2.0799951553344727,0.4716067314147949,4,"{""type"":""Point"",""coordinates"":[105.47797354764026,10.401413857105466]}"
1_277,2021-08-07,57.30255909755586,Lu DBSCL 2021,56,FL_TRN_2021_08,1,0,0,0,0,60,120.47199708223343,14.159999635070562,26.201999079436064,2.6899998784065247,training,6.835114903267357,0.17353589832782745,4,"{""type"":""Point"",""coordinates"":[107.70609647923223,15.658170652705559]}"
1_327,2021-08-07,57.03294245542908,Lu DBSCL 2021,364,FL_TRN_2021_08,1,0,0,0,0,10,252.09799305349588,0.0,148.35799583047628,94.20999693311751,training,11.763082284328734,0.4301527142524719,4,"{""type"":""Point"",""coordinates"":[106.5013512098806,22.095815496791545]}"
1_352,2021-08-07,348.8903761859182,Lu DBSCL 2021,321,FL_TRN_2021_08,1,0,0,0,0,10,286.88899369351566,39.539999183267355,85.01899797469378,3.8499999418854713,training,24.008993458752723,0.4010167419910431,4,"{""type"":""Point"",""coordinates"":[104.55430028389897,19.428186831177864]}"
1_367,2021-08-07,173.7422472699002,Lu DBSCL 2021,27,FL_TRN_2021_08,1,0,0,1,0,80,71.3909984473139,7.389999818056822,11.570999691262841,11.589999753981829,training,17.192655117777825,0.27648231387138367,4,"{""type"":""Point"",""coordinates"":[107.63975141329985,16.270406438202873]}"
1_390,2021-08-07,149.1976318359375,Lu DBSCL 2021,485,FL_TRN_2021_08,1,0,0,0,0,10,280.3499930277467,7.889999624341726,126.71999716386199,77.2699982188642,training,9.626672744750977,0.48514336347579956,4,"{""type"":""Point"",""coordinates"":[106.92630546296411,21.272413142303158]}"
1_519,2021-08-07,338.48660694727744,Lu DBSCL 2021,203,FL_TRN_2021_08,1,0,0,0,0,10,245.45899400301278,3.099999899044633,36.85899908281863,4.33999996073544,training,15.55719903957848,0.23809805512428284,4,"{""type"":""Point"",""coordinates"":[106.10712253914546,17.947284709502416]}"
1_572,2021-08-07,90.0,Lu DBSCL 2021,4,FL_TRN_2021_08,1,1,1,0,0,40,259.04799403622746,10.319999827072024,97.74799690581858,33.8599991556257,training,4.699575217374754,0.44266560673713684,4,"{""type"":""Point"",""coordinates"":[105.21101596586489,10.079334841906444]}"
1_672,2021-08-07,163.33511352539062,Lu DBSCL 2021,508,FL_TRN_2021_08,1,0,0,0,0,10,601.3619865272194,61.72999821975827,225.02199552953243,16.41999977827072,training,6.745741844177246,0.24290233850479126,4,"{""type"":""Point"",""coordinates"":[106.17794458132576,17.35817504138142]}"
