system:index,apex_date,aspect,detail,elevation,event_id,flood,is_agriculture,is_flood_prone,is_permanent_water,is_urban,land_cover,precip_14_day,precip_3_day,precip_7_day,precip_total,purpose,slope,soil_moisture,soil_type,.geo
1_699,2018-11-20,90.0,"Lu Quang Nam, Quang Ngai",-2,FL_TRN_2018_11,1,1,1,0,0,40,117.28999743424356,21.98999951593578,52.769998678937554,12.369999747723341,training,0.9421931507144217,0.5501726269721985,4,"{""type"":""Point"",""coordinates"":[105.87637310277373,10.163600743638037]}"
1_729,2018-11-20,90.0,"Lu Quang Nam, Quang Ngai",2,FL_TRN_2018_11,1,1,1,0,0,40,136.04999717138708,14.129999864846468,39.719999177381396,6.369999838992953,training,0.9431698090774592,0.6357299089431763,4,"{""type"":""Point"",""coordinates"":[105.92858758318428,10.489893023281805]}"
1_731,2018-11-20,90.0,"Lu Quang Nam, Quang Ngai",2,FL_TRN_2018_11,1,1,1,0,0,40,92.15999750420451,0.3499999921768904,37.71999897621572,14.809999451041222,training,0.9844134852500428,0.3623983561992645,4,"{""type"":""Point"",""coordinates"":[105.74222361361578,19.59595795746451]}"
1_732,2018-11-20,249.35414123535156,"Lu Quang Nam, Quang Ngai",899,FL_TRN_2018_11,1,0,0,0,0,10,33.93999923951924,16.689999701455235,18.969999657943845,51.19999831169844,training,17.816184997558594,0.29296085238456726,6,"{""type"":""Point"",""coordinates"":[107.71129639265536,14.329762797084326]}"
1_742,2018-11-20,148.98342503186538,"Lu Quang Nam, Quang Ngai",710,FL_TRN_2018_11,1,0,0,0,0,10,277.07999381422997,155.81999660469592,162.32999637909234,77.33999791741371,training,17.802038613407653,0.43848228454589844,4,"{""type"":""Point"",""coordinates"":[108.77454430415773,11.945416164852096]}"
1_766,2018-11-20,322.40180681174695,"Lu Quang Nam, Quang Ngai",642,FL_TRN_2018_11,1,0,0,0,0,30,251.78999377973378,84.05999787896872,89.54999775625765,44.289999306201935,training,4.672088471965451,0.25418904423713684,4,"{""type"":""Point"",""coordinates"":[108.16507255135066,13.10479057960916]}"
1_781,2018-11-20,255.166891153674,"Lu Quang Nam, Quang Ngai",545,FL_TRN_2018_11,1,0,0,0,0,10,109.7899981085211,0.0,77.86999849416316,0.0,training,7.20763614488133,0.38533639907836914,4,"{""type"":""Point"",""coordinates"":[106.12253928877492,22.042868802614834]}"
1_792,2018-11-20,267.59273391017393,"Lu Quang Nam, Quang Ngai",1161,FL_TRN_2018_11,1,0,0,0,0,10,51.32999866083264,26.129999198019505,28.679999090731144,7.43999981507659,training,21.076735576148664,0.17192165553569794,4,"{""type"":""Point"",""coordinates"":[107.74787790252692,14.781085801245354]}"
1_812,2018-11-20,333.02317457725303,"Lu Quang Nam, Quang Ngai",4,FL_TRN_2018_11,1,1,1,0,0,40,308.8499921634793,43.94999918527901,138.60999634861946,26.13999948464334,training,2.0805510830070846,0.6009276509284973,1,"{""type"":""Point"",""coordinates"":[105.85925481420497,10.79989416120215]}"
1_832,2018-11-20,197.2764892627208,"Lu Quang Nam, Quang Ngai",831,FL_TRN_2018_11,1,0,0,0,0,10,43.29999868758023,16.81999976746738,17.76999972574413,11.27999984845519,training,18.729358503991104,0.32963162660598755,4,"{""type"":""Point"",""coordinates"":[107.8995516011749,15.295011287774493]}"
1_835,2018-11-20,225.39169311523438,"Lu Quang Nam, Quang Ngai",1,FL_TRN_2018_11,1,1,1,0,0,40,82.62999792583287,25.75999927893281,46.76999883167446,43.3499990478158,training,1.3204963207244873,0.5823469758033752,4,"{""type"":""Point"",""coordinates"":[105.6823462427141,9.453131657103679]}"
1_858,2018-11-20,45.4423032164951,"Lu Quang Nam, Quang Ngai",1,FL_TRN_2018_11,1,1,1,0,0,40,63.009998220950365,19.3199992608279,25.579998971894383,4.859999904409051,training,2.641954485773289,0.4343825876712799,4,"{""type"":""Point"",""coordinates"":[106.16898511516312,10.042761377663576]}"
1_892,2018-11-20,216.27880623868114,"Lu Quang Nam, Quang Ngai",274,FL_TRN_2018_11,1,0,0,0,0,10,88.46999802440405,0.0,72.75999846868217,0.0,training,23.834361826295705,0.38962844014167786,4,"{""type"":""Point"",""coordinates"":[105.50319407285066,21.73617118693916]}"
1_893,2018-11-20,354.700776544973,"Lu Quang Nam, Quang Ngai",390,FL_TRN_2018_11,1,0,0,0,0,10,176.4699958730489,90.21999778226018,92.86999769322574,48.45999892055988,training,10.139017406316396,0.36704057455062866,4,"{""type"":""Point"",""coordinates"":[108.42828254810416,11.445276894473453]}"
1_901,2018-11-20,216.0691899215018,"Lu Quang Nam, Quang Ngai",167,FL_TRN_2018_11,1,0,0,0,0,10,150.2499968651682,44.21999926492572,49.79999911785126,77.16999787092209,training,15.66215698585695,0.3313240110874176,4,"{""type"":""Point"",""coordinates"":[108.16483018305222,11.293785785035574]}"
1_944,2018-11-20,47.29069519042969,"Lu Quang Nam, Quang Ngai",233,FL_TRN_2018_11,1,0,0,0,0,10,106.53999822586775,79.21999873965979,97.44999843090773,2.939999971538782,training,2.732761859893799,0.39639484882354736,4,"{""type"":""Point"",""coordinates"":[105.01314838753603,22.620020390637514]}"
1_987,2018-11-20,26.979077892164366,"Lu Quang Nam, Quang Ngai",3,FL_TRN_2018_11,1,1,1,0,0,40,234.92999435961246,29.519999235868454,92.81999753415585,16.71999961696565,training,4.155712652918253,0.5693358182907104,4,"{""type"":""Point"",""coordinates"":[105.94225116058183,10.829180744617867]}"
1_997,2018-11-20,332.99731844340016,"Lu Quang Nam, Quang Ngai",7,FL_TRN_2018_11,1,1,1,0,0,40,97.7099974565208,2.3199999313801527,27.599999273195863,8.769999722018838,training,2.0810288995275616,0.44103166460990906,6,"{""type"":""Point"",""coordinates"":[106.07606111250114,11.130017079129335]}"
1_1006,2018-11-20,90.0,"Lu Quang Nam, Quang Ngai",14,FL_TRN_2018_11,1,1,1,0,0,40,98.60999781265855,96.24999784678221,96.5599978454411,198.59999595209956,training,0.956661373841129,0.0,7,"{""type"":""Point"",""coordinates"":[109.14747780110638,14.20642909508018]}"
1_1012,2018-11-20,225.5258026123047,"Lu Quang Nam, Quang Ngai",1,FL_TRN_2018_11,1,1,1,0,0,40,115.89999797567725,11.819999806582928,40.87999953702092,7.059999819844961,training,1.3236393928527832,0.5411118268966675,1,"{""type"":""Point"",""coordinates"":[106.30904224083805,10.94432857251278]}"
1_1014,2018-11-20,225.7403714471807,"Lu Quang Nam, Quang Ngai",450,FL_TRN_2018_11,1,0,0,0,0,30,178.0099966172129,97.2399972807616,101.1099972948432,77.84999810159206,training,2.6560026179335523,0.25102153420448303,4,"{""type"":""Point"",""coordinates"":[108.07754615005074,12.970641776966568]}"
1_1025,2018-11-20,38.50708702527763,"Lu Quang Nam, Quang Ngai",88,FL_TRN_2018_11,1,0,0,0,0,10,80.92999769188464,0.5099999904632568,30.21999914944172,3.7500000074505806,training,9.396791126974374,0.3950626850128174,4,"{""type"":""Point"",""coordinates"":[105.69741584909842,19.500458216196037]}"
1_1053,2018-11-20,63.78638322957601,"Lu Quang Nam, Quang Ngai",4,FL_TRN_2018_11,1,1,1,0,0,40,256.54999460466206,75.32999812625349,131.46999724581838,61.00999811664224,training,2.098791067759591,0.6078916788101196,1,"{""type"":""Point"",""coordinates"":[105.1277028937097,10.031164323590085]}"
1_1120,2018-11-20,132.51885515475394,"Lu Quang Nam, Quang Ngai",716,FL_TRN_2018_11,1,0,0,0,0,10,150.35999570973217,89.88999732211232,93.09999718144536,138.53999772667885,training,19.762599721263534,0.3798968493938446,4,"{""type"":""Point"",""coordinates"":[107.98608523545172,12.02281381859346]}"
1_1125,2018-11-20,149.88456633898855,"Lu Quang Nam, Quang Ngai",8,FL_TRN_2018_11,1,1,1,0,0,40,273.0599933061749,66.88999830186367,121.63999691978097,71.2399986218661,training,7.463070026818008,0.6417497992515564,4,"{""type"":""Point"",""coordinates"":[105.27655876637351,9.885422185282094]}"
1_1133,2018-11-20,10.702381134033203,"Lu Quang Nam, Quang Ngai",79,FL_TRN_2018_11,1,0,0,0,0,10,153.25999662280083,12.350000008940697,12.350000008940697,3.6099999845027924,training,10.271541595458984,0.33261701464653015,4,"{""type"":""Point"",""coordinates"":[108.0247643782508,15.840078245752212]}"
1_1141,2018-11-20,180.0,"Lu Quang Nam, Quang Ngai",1,FL_TRN_2018_11,1,1,1,0,0,40,82.62999792583287,25.75999927893281,46.76999883167446,43.3499990478158,training,1.8543341159820557,0.5934448838233948,4,"{""type"":""Point"",""coordinates"":[105.61990478874205,9.457587895787515]}"
1_1144,2018-11-20,63.95593929013445,"Lu Quang Nam, Quang Ngai",14,FL_TRN_2018_11,1,0,0,0,0,10,384.5299907978624,241.80999370105565,247.42999368347228,156.53999741747975,training,4.217240310028834,0.3225744068622589,7,"{""type"":""Point"",""coordinates"":[109.05480625429873,12.212853239460946]}"
1_1163,2018-11-20,226.7483355440457,"Lu Quang Nam, Quang Ngai",1,FL_TRN_2018_11,1,0,1,0,1,50,53.1399987526238,2.749999947845936,35.18999915570021,29.309999391436577,training,2.7051839964622943,0.0,4,"{""type"":""Point"",""coordinates"":[105.88934787788925,19.82083017792421]}"
1_1168,2018-11-20,243.75426489619616,"Lu Quang Nam, Quang Ngai",5,FL_TRN_2018_11,1,1,1,0,0,40,56.65999850817025,21.829999348148704,28.929999131709337,3.80999986641109,training,2.096406673021491,0.4107958972454071,4,"{""type"":""Point"",""coordinates"":[106.1585990383407,9.562604891267329]}"
1_1170,2018-11-20,315.3638367584354,"Lu Quang Nam, Quang Ngai",420,FL_TRN_2018_11,1,0,0,0,0,10,110.21999801136553,0.0,79.60999865271151,0.0,training,15.268999830555517,0.3406766653060913,4,"{""type"":""Point"",""coordinates"":[106.42679924250827,21.81616239815835]}"
1_1208,2018-11-20,-0.0,"Lu Quang Nam, Quang Ngai",210,FL_TRN_2018_11,1,0,0,0,0,30,89.75999758206308,41.10999911092222,41.14999911002815,57.98999845981598,training,0.0,0.20879852771759033,7,"{""type"":""Point"",""coordinates"":[108.19289468083653,13.680649842741508]}"
1_1210,2018-11-20,134.57791818204737,"Lu Quang Nam, Quang Ngai",3,FL_TRN_2018_11,1,1,1,0,0,40,194.67999498918653,63.44999828375876,107.91999724321067,38.82999855466187,training,2.641009396516734,0.634432315826416,4,"{""type"":""Point"",""coordinates"":[105.61913666478573,9.811692312607521]}"
1_1211,2018-11-20,-0.0,"Lu Quang Nam, Quang Ngai",5,FL_TRN_2018_11,1,0,0,0,0,10,119.05999746732414,31.319999327883124,47.55999883264303,7.029999861493707,training,0.9274099368611016,0.5209576487541199,6,"{""type"":""Point"",""coordinates"":[106.43694022420408,10.918870903575641]}"
